Vcem_fraction,Vcem_percent,Cn,lnCn,static_raw_objective,static_adjusted_objective,combined_raw_objective,combined_adjusted_objective
0.0053,0.53,7.948053385686311,2.072927041537459,37.317414328346516,1.3930038897548442,358.344182348307,2.69394918607577
0.0053,0.53,8.225661143079892,2.1072586755583376,57.47686338735236,2.143514394764537,537.5962370002752,4.091025163436939
0.0053,0.53,8.51296511956328,2.141590309579216,82.09614633691196,3.0653677707314557,747.9242236212496,5.772961258077203
0.0053,0.53,8.810303982418398,2.1759219436000947,111.23286901989201,4.163524646784225,987.1936152743613,7.738024287560279
0.0053,0.53,9.11802822781911,2.2102535776209726,144.94367814940716,5.4430220117019985,1253.4243492110304,9.985201926057243
0.0053,0.53,9.436500593988008,2.2445852116418514,183.2842956645471,6.908973217784336,1544.7797916611694,12.514133350271095
0.0053,0.53,9.766096488783825,2.27891684566273,226.3095601289504,8.56656817381446,1859.5565942788205,15.32504820746135
0.0053,0.53,10.107204432223549,2.313248479683608,274.07347535449037,10.421073750183155,2196.175361991098,18.41871301041965
0.0053,0.53,10.46022651446083,2.347580113704487,326.6292664193453,12.47783441971228,2553.172060224473,21.79638416849184
0.0053,0.53,10.825578869760541,2.3819117477253653,384.0294432362406,14.742273158116461,2929.1900967783063,25.459766955976647
0.0053,0.53,11.20369216702824,2.4162433817462436,446.32587181267127,17.219892628386503,3322.973020095043,29.41097980096083
0.0053,0.53,11.595012117472708,2.450575015767122,513.5698533305596,19.916276673631614,3733.35778143958,33.65252335004243
0.0053,0.53,12.0,2.4849066497880004,585.8122111582036,22.83709214313012,4159.268513633068,38.18725382860157
0.0064,0.64,4.0,1.3862943611198906,388.63053373320247,12.754236251342263,6725.990217365134,38.45166432078622
0.0064,0.64,4.139711068319459,1.4206259951407691,337.9831435829975,11.133685341914543,5645.494288481713,32.522657200314825
0.0064,0.64,4.284301932291658,1.4549576291616475,290.5673269905104,9.607510154100453,4686.777680913978,27.22719763565965
0.0064,0.64,4.433943032282555,1.4892892631825259,246.4577587207623,8.179179103788869,3840.7922936674004,22.51607605088884
0.0064,0.64,4.588810761759508,1.5236208972034044,205.72850515811058,6.852248340826122,3099.216275906627,18.34606001558359
0.0064,0.64,4.749087675219821,1.5579525312242828,168.45297229130574,5.630361491977965,2454.388616589409,14.679210403627621
0.0064,0.64,4.914962703381755,1.5922841652451614,134.70385608155107,4.517249315017011,1899.2505272781073,11.482279204386714
0.0064,0.64,5.086631375891694,1.6266157992660397,104.55309548329899,3.516729270408945,1427.292814305948,8.726178726141598
0.0064,0.64,5.26429605180997,1.660947433286918,78.07182839075506,2.6327050180987186,1032.5085432144406,6.385513329136074
0.0064,0.64,5.436001877454284,1.6930438416630622,56.695793503846694,1.915131129661134,728.3130529444886,4.553372627339286
0.0064,0.64,5.44816615814704,1.6952790673077966,55.33035078539751,1.8691658479299562,709.3503894250836,4.438166013758291
0.0064,0.64,5.6384584367312005,1.729610701328675,36.39807936138706,1.2301860532847826,452.6921469948394,2.864933203156397
0.0064,0.64,5.835397199698845,1.7639423353495534,21.34351790638309,0.7199242585881755,257.79393411577144,1.6492019267890896
0.0064,0.64,6.03921459390842,1.7982739693704317,10.234227715035592,0.3426227123764001,120.27069148243072,0.7766643556609125
0.0064,0.64,6.250150874589772,1.83260560339131,3.1368023112339287,0.10260655868564594,36.06361919967719,0.2350652803542772
0.0064,0.64,6.468454688551455,1.8669372374121884,0.11684675305669526,0.004283100557177066,1.4142407337436909,0.013978675463965695
0.0064,0.64,6.694383367279839,1.901268871433067,1.238961791258407,0.05214107048243788,12.840819518911104,0.10460997194167199
