design,pressures_mpa,fabric_mode,state_log_sigma,state_precision_percent,adjustment,pressure_nuisance_prior_precision_factor,pressure_nuisance_prior_sd_factor,lambda_min,lambda_max,spectral_ratio,condition_number,lambda_min_gain,worst_sd_reduction,determinant_gain,strong_direction_rotation_deg,weak_direction_rotation_deg
symmetric_10_40,10+40,shared,0.01,1.0,raw,1.0,1.0,46.38023629058121,439.4844997275892,0.1055332698180018,3.078260026911992,5132.865118977257,71.64401663068074,9508.864961095169,18.467390683248382,18.467390683248382
symmetric_10_40,10+40,shared,0.01,1.0,shared_static_nuisance,1.0,1.0,2.8015540518788957,155.43474635196037,0.018023988314267686,7.448598263197795,800.7883069087989,28.298203245238007,15132.977449935157,34.58935769449134,34.58935769449134
symmetric_10_40,10+40,shared,0.01,1.0,full_pressure_nuisance,0.25,2.0,1.2588344572719539,12.544230932724679,0.10035166476312055,3.1567319744350226,359.8216900513475,18.96896649929425,548.7694582996617,13.939286298863259,13.939286298863259
symmetric_10_40,10+40,shared,0.01,1.0,full_pressure_nuisance,1.0,1.0,1.9578475883161692,19.98624366417762,0.09795975778206491,3.1950388895578965,559.6256314889595,23.656407831472627,1359.8384862579192,23.13930209632232,23.139302096322336
symmetric_10_40,10+40,shared,0.01,1.0,full_pressure_nuisance,4.0,0.5,2.2638653833790006,28.64619561936945,0.07902848299507745,3.557199128783826,647.096894743002,25.438099275358645,2253.693344783283,27.419768387714523,27.419768387714523
symmetric_10_40,10+40,shared,0.02,2.0,raw,1.0,1.0,18.107310360436408,281.29025055107553,0.06437233542564091,3.9413986835973533,2003.9221267713565,44.76518878292994,2376.0785071212235,6.483395228833394,6.483395228833394
symmetric_10_40,10+40,shared,0.02,2.0,shared_static_nuisance,1.0,1.0,2.5956841678727414,59.229685443679855,0.043824041077187854,4.7768740329458605,741.9430400304979,27.238631390554442,5342.795414087943,32.10768984343223,32.10768984343223
symmetric_10_40,10+40,shared,0.02,2.0,full_pressure_nuisance,0.25,2.0,1.1885258957180025,12.095721506341746,0.09826002484389727,3.190153388154276,339.72488915963453,18.43162741484415,499.59455655594303,13.038883263518022,13.038883263518022
symmetric_10_40,10+40,shared,0.02,2.0,full_pressure_nuisance,1.0,1.0,1.8329774887515864,17.853810652535408,0.10266589718152334,3.1209506154229887,523.9331144922616,22.889585284409623,1137.2745642865311,21.417693195383052,21.417693195383066
symmetric_10_40,10+40,shared,0.02,2.0,full_pressure_nuisance,4.0,0.5,2.1103302518430307,23.347498910646685,0.09038785096080247,3.326174039333399,603.2108458726432,24.560351094246254,1712.253484167571,25.254680142468576,25.254680142468576
symmetric_10_40,10+40,shared,0.05,5.0,raw,1.0,1.0,3.348801661952976,243.83795021969442,0.013733718065361666,8.53308233578434,370.60930723421495,19.251215733927427,380.92799069415764,1.1258561907989766,1.1258561907993003
symmetric_10_40,10+40,shared,0.05,5.0,shared_static_nuisance,1.0,1.0,1.7170729301484682,16.28472561814514,0.1054407037865736,3.0796109274377415,490.8032824318895,22.1540804916812,971.731893873516,19.836256477089464,19.836256477089464
symmetric_10_40,10+40,shared,0.05,5.0,full_pressure_nuisance,0.25,2.0,0.9158538384816521,10.761347855123603,0.08510586692405854,3.4278376928071133,261.78507753644084,16.179773717096317,342.50751912015954,9.722973695465777,9.722973695465814
symmetric_10_40,10+40,shared,0.05,5.0,full_pressure_nuisance,1.0,1.0,1.2971365348358284,12.682892199308654,0.10227450603944543,3.1269166477303427,370.7698478507282,19.255384905286316,571.7172064608625,14.360010884691276,14.36001088469125
symmetric_10_40,10+40,shared,0.05,5.0,full_pressure_nuisance,4.0,0.5,1.4463237664903095,13.71585894565834,0.10544901141230628,3.0794896140248995,413.41310528453727,20.332562683649527,689.3913074057092,16.263336991291006,16.263336991291006
best_pair,5+7.5,shared,0.0025,0.25,raw,1.0,1.0,82.45192185513133,6760.284680953328,0.012196516233618738,9.054867526192604,9124.8908485787,95.52429454635454,260026.69038311773,35.07679645785973,35.07679645785973
best_pair,5+7.5,shared,0.0025,0.25,shared_static_nuisance,1.0,1.0,3.8617151980582474,485.4018993098681,0.007955706814391816,11.21141981052293,1103.8217781816757,33.22381342022128,65141.68420467936,35.35664922232261,35.35664922232261
best_pair,5+7.5,shared,0.0025,0.25,full_pressure_nuisance,0.25,2.0,1.4914248454747756,14.672828117533932,0.10164535654122009,3.13657898386006,426.3046704697632,20.647146787625722,760.4881897444136,17.03677561884411,17.03677561884411
best_pair,5+7.5,shared,0.0025,0.25,full_pressure_nuisance,1.0,1.0,2.237025345603689,28.376282936539987,0.07883433325663254,3.561576692225129,639.425014061976,25.28685457034892,2205.990717362865,26.92205928591871,26.92205928591871
best_pair,5+7.5,shared,0.0025,0.25,full_pressure_nuisance,4.0,0.5,2.5890754637318456,56.246301357526704,0.046031034952405514,4.6609519973606695,740.0540266822458,27.203934029515764,5060.762407405266,31.706424779827145,31.706424779827145
best_pair,5+7.5,shared,0.005,0.5,raw,1.0,1.0,75.3390889178945,1813.2764386911892,0.041548595299828496,4.905935422856389,8337.71909180027,91.31111154618736,63728.91769324267,32.313934358844264,32.313934358844264
best_pair,5+7.5,shared,0.005,0.5,shared_static_nuisance,1.0,1.0,3.103071329287631,327.9549838753219,0.009461881910193261,10.280429004786356,886.9731548927095,29.782094535017336,35365.78187556847,35.34559024531587,35.34559024531587
best_pair,5+7.5,shared,0.005,0.5,full_pressure_nuisance,0.25,2.0,1.4532106728074965,14.109925923038833,0.10299208378087081,3.116004509144286,415.3816391580426,20.380913599690338,712.5750019191013,16.464438660065717,16.46443866006574
best_pair,5+7.5,shared,0.005,0.5,full_pressure_nuisance,1.0,1.0,2.2172628746946654,26.990117747676454,0.08215091521360803,3.488942378575846,633.7761651279503,25.17491142244497,2079.693022364861,26.655262911400786,26.655262911400772
best_pair,5+7.5,shared,0.005,0.5,full_pressure_nuisance,4.0,0.5,2.573361608139106,53.38076142651738,0.04820766020135421,4.554513287336179,735.5624225289438,27.121254073677047,4773.784960238795,31.607401426872716,31.607401426872716
best_pair,5+7.5,shared,0.01,1.0,raw,1.0,1.0,57.330575490012485,592.7546833192278,0.09671889080484436,3.215469143665364,6344.730745654637,79.65381814862761,15853.072866902094,23.577879298801985,23.577879298801985
best_pair,5+7.5,shared,0.01,1.0,shared_static_nuisance,1.0,1.0,2.8622624999006483,200.31738952392163,0.014288637180741819,8.365744482359165,818.1410384307184,28.603164832422273,19925.32357442595,34.994854303100894,34.99485430310091
best_pair,5+7.5,shared,0.01,1.0,full_pressure_nuisance,0.25,2.0,1.4192304762377526,13.738277441739404,0.10330483441292795,3.1112841536455482,405.66883562984935,20.141222297314762,677.5829686799605,15.991383812492497,15.991383812492497
best_pair,5+7.5,shared,0.01,1.0,full_pressure_nuisance,1.0,1.0,2.189851300964475,25.80560567265924,0.08485951962307937,3.432809595805942,625.9409182219043,25.018811287147603,1963.8393255366732,26.282808640115007,26.28280864011499
best_pair,5+7.5,shared,0.01,1.0,full_pressure_nuisance,4.0,0.5,2.5443395472178683,49.17222460326097,0.051743429705418176,4.3961489038963215,727.2668385074485,26.967885317678295,4347.826398818737,31.25590922780717,31.255909227807155
best_pair,5+7.5,shared,0.02,2.0,raw,1.0,1.0,27.081786380171167,313.3709052291081,0.0864208703752234,3.40165826776766,2997.1204932951837,54.74596326027321,3959.0240569499915,10.024204694903407,10.024204694903407
best_pair,5+7.5,shared,0.02,2.0,shared_static_nuisance,1.0,1.0,2.701338748814609,86.18509709754672,0.03134345542080387,5.648414555316975,772.1430473917172,27.78746205380616,8090.744630337868,33.467730585560446,33.467730585560446
best_pair,5+7.5,shared,0.02,2.0,full_pressure_nuisance,0.25,2.0,1.3466742532015061,13.11780731773792,0.10266001173691056,3.1210400753715293,384.9295695207675,19.61962205346391,613.9048643639893,15.031086612021367,15.031086612021367
best_pair,5+7.5,shared,0.02,2.0,full_pressure_nuisance,1.0,1.0,2.104435352960345,23.11057243536502,0.09105942134691682,3.313885943564395,601.5258646057287,24.52602423153269,1690.1434317335452,25.106647275308514,25.1066472753085
best_pair,5+7.5,shared,0.02,2.0,full_pressure_nuisance,4.0,0.5,2.4444773845497263,38.73835678575239,0.06310224767842457,3.9808662429138937,698.7225196449797,26.433359976457396,3290.8227316632183,29.894919124559557,29.894919124559568
best_pair,5+7.5,shared,0.05,5.0,raw,1.0,1.0,5.47437366082238,248.28119913246775,0.02204908659999498,6.734489783334602,605.8447273928475,24.613913288886987,634.0601107540472,1.8540365589836478,1.8540365589836478
best_pair,5+7.5,shared,0.05,5.0,shared_static_nuisance,1.0,1.0,2.071178774477469,22.074352346755425,0.09382738582506585,3.2646392053894537,592.0198980301343,24.33145901975741,1588.8497403069325,24.639855050262746,24.639855050262746
best_pair,5+7.5,shared,0.05,5.0,full_pressure_nuisance,0.25,2.0,1.1016045954350882,11.589214143006703,0.09505429633465104,3.243501658956435,314.87954989474173,17.74484572755542,443.6668669748364,11.925856271413952,11.925856271413952
best_pair,5+7.5,shared,0.05,5.0,full_pressure_nuisance,1.0,1.0,1.6629182638087494,15.61831308930337,0.10647233502750336,3.0646551361030467,475.32386537751927,21.801923432979926,902.5729173335652,19.06640679516072,19.06640679516072
best_pair,5+7.5,shared,0.05,5.0,full_pressure_nuisance,4.0,0.5,1.8986208536461202,18.6869404655814,0.10160148244401489,3.1372561379465997,542.6964287315267,23.295845739777867,1232.973432683879,22.251470744200542,22.251470744200542
best_single,5,fixed,0.0025,0.25,raw,1.0,1.0,53.69037259192939,5953.069868804119,0.009018938761878662,10.529852335851254,5941.872287484921,77.08354096358651,149104.09052914783,26.97469862968879,26.97469862968879
best_single,5,fixed,0.0025,0.25,shared_static_nuisance,1.0,1.0,2.4014680709245235,467.1228673026062,0.00514097732956591,13.946882935633704,686.4288587691036,26.199787380227033,38983.89377385318,26.53302579919226,26.533025799192245
best_single,5,fixed,0.0025,0.25,full_pressure_nuisance,0.25,2.0,0.9346206818033129,14.775445271773105,0.06325499263218855,3.976056940713237,267.1493390895944,16.34470370149286,479.90274588610004,13.155867294893289,13.155867294893316
best_single,5,fixed,0.0025,0.25,full_pressure_nuisance,1.0,1.0,1.3765926699079003,27.02020709562489,0.050946784568901324,4.4303864518054,393.48136535124144,19.836364721169083,1292.6215623909172,20.23500259038422,20.23500259038422
best_single,5,fixed,0.0025,0.25,full_pressure_nuisance,4.0,0.5,1.5850390132423569,47.490031018268276,0.033376247167171365,5.4737032444896405,453.063080095664,21.28527848292486,2615.8912160984496,23.682660495671104,23.682660495671087
best_single,5,fixed,0.005,0.5,raw,1.0,1.0,46.767827360910424,1632.8536098950717,0.028641776015619524,5.908810035696011,5175.7595249663855,71.94275171944972,35624.32187449038,24.372974224971543,24.37297422497156
best_single,5,fixed,0.005,0.5,shared_static_nuisance,1.0,1.0,1.9860761624112726,317.2472760658926,0.006260341103760217,12.638659147235325,567.6944074745262,23.82633852429966,21896.31695073965,27.08551881539277,27.08551881539277
best_single,5,fixed,0.005,0.5,full_pressure_nuisance,0.25,2.0,0.8954035695352183,14.127308383343419,0.0633810450822274,3.9721011747638175,255.93963035170373,15.998113337256482,439.5978067272072,12.571857016331125,12.571857016331153
best_single,5,fixed,0.005,0.5,full_pressure_nuisance,1.0,1.0,1.3508018414819756,25.560856232944367,0.05284650205656965,4.350026241252618,386.1093877107885,19.649666351131476,1199.8979512672715,19.890967236711433,19.890967236711433
best_single,5,fixed,0.005,0.5,full_pressure_nuisance,4.0,0.5,1.5677245053336417,44.67999846059145,0.035087837048973995,5.338530168247796,448.1139499998588,21.16870213309873,2434.2219067965216,23.503507545470416,23.503507545470416
best_single,5,fixed,0.01,1.0,raw,1.0,1.0,33.43631914829514,564.4004170726694,0.059242194259381716,4.1085107916574195,3700.3717529168457,60.83068101638223,8803.552296260328,17.07756683634805,17.077566836348073
best_single,5,fixed,0.01,1.0,shared_static_nuisance,1.0,1.0,1.8192617505469397,188.82948407663633,0.009634415724022174,10.187961824179617,520.0126465764142,22.80378579482833,11938.293876099475,26.95259067132415,26.95259067132415
best_single,5,fixed,0.01,1.0,full_pressure_nuisance,0.25,2.0,0.8697151535812349,13.7882669545146,0.06307646613242208,3.9816797190579996,248.59692600332139,15.766956776858411,416.7388514448968,12.199918612746746,12.199918612746746
best_single,5,fixed,0.01,1.0,full_pressure_nuisance,1.0,1.0,1.327387042651488,24.512605246607897,0.05415120217934299,4.297302724182005,379.41656766703414,19.4786182176004,1130.7440611528398,19.55121586798146,19.55121586798146
best_single,5,fixed,0.01,1.0,full_pressure_nuisance,4.0,0.5,1.544446931137383,41.48255484528258,0.037231239418538814,5.182582843289609,441.460353858437,21.010957947186437,2226.4644045371,23.166355084814295,23.166355084814295
best_single,5,fixed,0.02,2.0,raw,1.0,1.0,15.066528747260982,312.3240322149494,0.04824005581770861,4.552983738477497,1667.4011617010435,40.83382374577531,2195.1831882924457,7.259775209959629,7.2597752099596775
best_single,5,fixed,0.02,2.0,shared_static_nuisance,1.0,1.0,1.691333256632083,79.10565347603685,0.021380687502245734,6.838945880965708,483.44592676646954,21.987403820516636,4649.582747215307,25.55118603728868,25.55118603728868
best_single,5,fixed,0.02,2.0,full_pressure_nuisance,0.25,2.0,0.8219137692930818,13.279741803529468,0.061892300426702185,4.019589355980144,234.93351316774366,15.327541001991927,379.30900869908004,11.530820491931506,11.530820491931506
best_single,5,fixed,0.02,2.0,full_pressure_nuisance,1.0,1.0,1.2639264559877077,22.170953114446057,0.057008214733184556,4.1882372933348275,361.2771725995552,19.00729261624483,973.830647420336,18.585187507153826,18.585187507153808
best_single,5,fixed,0.02,2.0,full_pressure_nuisance,4.0,0.5,1.46937716700535,33.71498126639668,0.04358232191781939,4.7901026235043345,420.0026242533213,20.49396555704438,1721.6048592965121,21.985161236864073,21.98516123686405
best_single,5,fixed,0.05,5.0,raw,1.0,1.0,3.032919463752016,248.63271242600717,0.01219839269804294,9.054171049587806,335.650867033667,18.320776922217764,351.78013124417663,1.391427112655013,1.391427112655275
best_single,5,fixed,0.05,5.0,shared_static_nuisance,1.0,1.0,1.2219696274104697,20.998165074164437,0.058194114728336306,4.1453429584091515,349.28435108069283,18.689150624913182,891.7005348806293,17.99955790055072,17.99955790055072
best_single,5,fixed,0.05,5.0,full_pressure_nuisance,0.25,2.0,0.6584995038600876,11.77154706015716,0.05593992875319619,4.2280395929153185,188.22364053363563,13.719462108028711,269.3805686802639,9.155981589933758,9.155981589933758
best_single,5,fixed,0.05,5.0,full_pressure_nuisance,1.0,1.0,0.9655233721523919,15.312581687160314,0.06305425119540677,3.9823810593567743,275.9824769214236,16.612720334774302,513.7933509895042,13.892478458491267,13.892478458491293
best_single,5,fixed,0.05,5.0,full_pressure_nuisance,4.0,0.5,1.0941713645177271,17.67865322750132,0.06189223525328326,4.019591472322452,312.75485613872314,17.6848764807313,672.2205609229276,15.942178949764278,15.942178949764278
symmetric_10_40,10+40,fixed,0.0025,0.25,raw,1.0,1.0,52.047409285514554,4190.813254643352,0.012419405524177649,8.9732464530587,5760.046800559387,75.89497216917196,101753.55383040779,26.586977817019907,26.586977817019907
symmetric_10_40,10+40,fixed,0.0025,0.25,shared_static_nuisance,1.0,1.0,2.2582775405116067,436.160841771386,0.00517762560100543,13.897435865210662,645.499681501283,25.40668576381585,34229.55536561012,26.760101895842748,26.760101895842748
