replicate,block_length_samples,fabric_mode,design,pressures_mpa,static_lambda_min,combined_lambda_min,lambda_min_gain,worst_sd_reduction,spectral_ratio
68,5,shared,best_single,5,0.0033623709841397176,2.256007630676706,670.957381359249,25.90284504372539,0.08911379529701285
68,5,shared,best_pair,5+7.5,0.0033623709841397176,2.3309480876363273,693.2453612737543,26.329553001784028,0.0840690834168113
68,5,nuisance,best_single,5,0.0033623709841397176,1.2919207273886135,384.2290852147474,19.601762298700272,0.05961770798544657
68,5,nuisance,best_pair,5+7.5,0.0033623709841397176,1.3509246694791068,401.7773992969276,20.044385730097282,0.05844756642064084
68,5,expanded_nuisance,best_single,5,0.0033623709841397176,0.008971945920466684,2.6683390865515126,1.6335051535123826,0.0005058613734254949
68,5,expanded_nuisance,best_pair,5+7.5,0.0033623709841397176,0.011620945952527162,3.4561760160741004,1.859079346363167,0.0006391878446339913
69,5,shared,best_single,5,0.0033268501175229837,2.186737752320261,657.2997505365236,25.637857760283396,0.08756727789617008
69,5,shared,best_pair,5+7.5,0.0033268501175229837,2.255453249291211,677.9545725283577,26.037560802201842,0.0825018992994774
69,5,nuisance,best_single,5,0.0033268501175229837,1.2508720709766807,375.99291425488724,19.390536719103142,0.0589077897462907
69,5,nuisance,best_pair,5+7.5,0.0033268501175229837,1.3052458290350477,392.3368300123098,19.807494289089416,0.057659512938840064
69,5,expanded_nuisance,best_single,5,0.0033268501175229837,0.008686901196214958,2.6111489515141777,1.615904994581729,0.0005012667290749151
69,5,expanded_nuisance,best_pair,5+7.5,0.0033268501175229837,0.011267984158727984,3.386982809768898,1.8403757251629076,0.0006343038300074667
70,5,shared,best_single,5,0.003519212005285821,2.1686793967694897,616.2400541689886,24.824182849974914,0.08791910997055441
70,5,shared,best_pair,5+7.5,0.003519212005285821,2.2370703371456253,635.6736490400601,25.212569266936285,0.08263939721417268
70,5,nuisance,best_single,5,0.003519212005285821,1.2435113392088089,353.34936836458485,18.79758942962062,0.05927282751292556
70,5,nuisance,best_pair,5+7.5,0.003519212005285821,1.2999621167437856,369.390111988495,19.219524239389877,0.05798468012635565
70,5,expanded_nuisance,best_single,5,0.003519212005285821,0.009165665399597511,2.6044652569469453,1.6138355730826315,0.0005348010085616565
70,5,expanded_nuisance,best_pair,5+7.5,0.003519212005285821,0.01191225580266142,3.384921336017646,1.8398155711966475,0.0006775022284998617
71,5,shared,best_single,5,0.0032250937930435875,2.208990522722496,684.938381478148,26.171327468780564,0.08873883417672267
71,5,shared,best_pair,5+7.5,0.0032250937930435875,2.281210486267485,707.3315173617508,26.595704866796645,0.08361035220688975
71,5,nuisance,best_single,5,0.0032250937930435875,1.2591560098714718,390.42461728940305,19.759165399616528,0.059273293934195795
71,5,nuisance,best_pair,5+7.5,0.0032250937930435875,1.3156966306693925,407.95608286100185,20.197922736286568,0.058053907829381746
71,5,expanded_nuisance,best_single,5,0.0032250937930435875,0.00823230958384924,2.5525798975539993,1.5976795353117594,0.0004720734168638717
71,5,expanded_nuisance,best_pair,5+7.5,0.0032250937930435875,0.01077664800833844,3.34149910045509,1.8279767778763192,0.0006026109594139275
72,5,shared,best_single,5,0.0032207111085378326,2.218143841506677,688.7124509946159,26.24333155288436,0.08871351813246996
72,5,shared,best_pair,5+7.5,0.0032207111085378326,2.290230574463783,711.0946922226509,26.666358810731,0.08376141016975594
72,5,nuisance,best_single,5,0.0032207111085378326,1.264838814257717,392.72035635383014,19.817173268501996,0.059210216529333844
72,5,nuisance,best_pair,5+7.5,0.0032207111085378326,1.3203617038085937,409.95968260190324,20.24746113965658,0.05804048145851956
72,5,expanded_nuisance,best_single,5,0.0032207111085378326,0.008365931142753524,2.59754161761859,1.6116890573614349,0.0004776525340127316
72,5,expanded_nuisance,best_pair,5+7.5,0.0032207111085378326,0.010910832628886258,3.3877091925328426,1.8405730609059894,0.0006079863335358318
73,5,shared,best_single,5,0.0034437174272714532,2.097651959002673,609.1242975950838,24.680443626383294,0.08674848447200502
73,5,shared,best_pair,5+7.5,0.0034437174272714532,2.1612268920766042,627.5854328120645,25.051655290859813,0.08131617831838406
73,5,nuisance,best_single,5,0.0034437174272714532,1.2091634185862474,351.12155515741574,18.738237781536867,0.05902255532654918
73,5,nuisance,best_pair,5+7.5,0.0034437174272714532,1.26303994652982,366.766429942122,19.15114696153006,0.05762654762101897
73,5,expanded_nuisance,best_single,5,0.0034437174272714532,0.008957209466379012,2.601029165588665,1.6127706487869455,0.0005370481399968038
73,5,expanded_nuisance,best_pair,5+7.5,0.0034437174272714532,0.011689193899828698,3.394353383137579,1.8423771012302501,0.0006828095346661311
74,5,shared,best_single,5,0.0033006871404628324,2.148742942294803,650.9986711413975,25.5146756032954,0.08755427211801421
74,5,shared,best_pair,5+7.5,0.0033006871404628324,2.216000980539768,671.3756518677603,25.910917619176676,0.08225273156327924
74,5,nuisance,best_single,5,0.0033006871404628324,1.2326032292715612,373.4383711079996,19.324553581079165,0.0591335298795893
74,5,nuisance,best_pair,5+7.5,0.0033006871404628324,1.2874373511651027,390.0513124623421,19.749716769167655,0.057799935157349165
74,5,expanded_nuisance,best_single,5,0.0033006871404628324,0.00857690694013824,2.5985216335697787,1.6119930625067151,0.000504003064516664
74,5,expanded_nuisance,best_pair,5+7.5,0.0033006871404628324,0.011166728206685406,3.383152577471966,1.8393348192952708,0.0006395016287485545
75,5,shared,best_single,5,0.0032425259419499586,2.1771313218108066,671.4306564657875,25.911979014845382,0.08792058665113058
75,5,shared,best_pair,5+7.5,0.0032425259419499586,2.24626631336219,692.7519944563195,26.3201822648765,0.08269450844259083
75,5,nuisance,best_single,5,0.0032425259419499586,1.248629765327703,385.07934483226194,19.623438659731935,0.05921358560424391
75,5,nuisance,best_pair,5+7.5,0.0032425259419499586,1.3036146959955899,402.03678222899117,20.050854900202914,0.05788924493200214
75,5,expanded_nuisance,best_single,5,0.0032425259419499586,0.008540226475491686,2.633819012826725,1.6229044989852992,0.0004961314966179343
75,5,expanded_nuisance,best_pair,5+7.5,0.0032425259419499586,0.011087768768643702,3.4194849839738977,1.8491849512620142,0.0006279220014643418
76,5,shared,best_single,5,0.0035523080896695536,2.1692418445545725,610.6570122290159,24.711475314699765,0.0876018703889688
76,5,shared,best_pair,5+7.5,0.0035523080896695536,2.2369850598011896,629.727209277414,25.094366086383094,0.08234058963676841
76,5,nuisance,best_single,5,0.0035523080896695536,1.2413328586545882,349.444031125707,18.69342213522465,0.059052391745686966
76,5,nuisance,best_pair,5+7.5,0.0035523080896695536,1.297660910943912,365.30077858889325,19.112843288974386,0.05778914711102441
76,5,expanded_nuisance,best_single,5,0.0035523080896695536,0.009166284113050871,2.580374190996352,1.6063543167671173,0.0005337447601203208
76,5,expanded_nuisance,best_pair,5+7.5,0.0035523080896695536,0.01195314177350948,3.3648944494061035,1.8343648626721194,0.0006784734032871584
77,5,shared,best_single,5,0.0032202801727287955,2.2037582870668078,684.337439248148,26.159844021861982,0.0879250033964816
77,5,shared,best_pair,5+7.5,0.0032202801727287955,2.2736874844441886,706.0526918431185,26.571652034510734,0.08291840214675848
77,5,nuisance,best_single,5,0.0032202801727287955,1.2609324357056466,391.5598544449503,19.787871397524047,0.05905724026249977
77,5,nuisance,best_pair,5+7.5,0.0032202801727287955,1.315858362626869,408.61611165709195,20.214255159592003,0.057838884440852674
77,5,expanded_nuisance,best_single,5,0.0032202801727287955,0.008673370111099477,2.6933588526087315,1.6411455915331619,0.0004977164702198623
77,5,expanded_nuisance,best_pair,5+7.5,0.0032202801727287955,0.01123948785193285,3.490220492960633,1.8682131818827938,0.0006294183284421852
78,5,shared,best_single,5,0.0032871786355586075,2.326004195006261,707.5989633922012,26.600732384507783,0.0900611041849229
78,5,shared,best_pair,5+7.5,0.0032871786355586075,2.4064356589003353,732.0671997770505,27.05674037605141,0.08503676286062904
78,5,nuisance,best_single,5,0.0032871786355586075,1.3172980799061844,400.7382092523028,20.018446724266667,0.05942499316777374
78,5,nuisance,best_pair,5+7.5,0.0032871786355586075,1.3791365265832416,419.55022208547473,20.482925134986818,0.058325449377967034
78,5,expanded_nuisance,best_single,5,0.0032871786355586075,0.008364673074695794,2.544635993983437,1.5951915226653621,0.000458554047867385
78,5,expanded_nuisance,best_pair,5+7.5,0.0032871786355586075,0.010925060749884974,3.3235372826120906,1.823057125438501,0.0005842940738524053
79,5,shared,best_single,5,0.0034586235251341524,2.1295670649511553,615.7267622438189,24.81384214997385,0.08688341078064926
79,5,shared,best_pair,5+7.5,0.0034586235251341524,2.1947826983658643,634.5827125780431,25.190925202898825,0.08166289234808354
79,5,nuisance,best_single,5,0.0034586235251341524,1.2231944247153117,353.66509706137117,18.805985671093424,0.05884370965063867
79,5,nuisance,best_pair,5+7.5,0.0034586235251341524,1.2763351302904626,369.0297949502776,19.210148228222437,0.057506190729314885
79,5,expanded_nuisance,best_single,5,0.0034586235251341524,0.008866262916683798,2.5635235671797774,1.6011007361124339,0.0005232920765715838
79,5,expanded_nuisance,best_pair,5+7.5,0.0034586235251341524,0.011479800848569699,3.3191819708461687,1.8218622260879578,0.00066047577029805
80,5,shared,best_single,5,0.0035228920952075082,1.9427911198158343,551.4761926596558,23.483530242696812,0.08590502619882698
80,5,shared,best_pair,5+7.5,0.0035228920952075082,1.999687691611744,567.6267219004778,23.824918088011927,0.08054535594622234
80,5,nuisance,best_single,5,0.0035228920952075082,1.1261578772745031,319.6685696977526,17.879277661520685,0.05881122130723224
80,5,nuisance,best_pair,5+7.5,0.0035228920952075082,1.1745789384349072,333.4132600975169,18.259607336893005,0.05739267956200563
80,5,expanded_nuisance,best_single,5,0.0035228920952075082,0.008937881186105834,2.5370862758654456,1.5928233661851667,0.0005693125313112076
80,5,expanded_nuisance,best_pair,5+7.5,0.0035228920952075082,0.011587411463048092,3.2891758106390596,1.8136085053393027,0.0007189154912476552
81,5,shared,best_single,5,0.0033135320160786463,2.116309520685667,638.6869088381961,25.272255713295483,0.0876145280015915
81,5,shared,best_pair,5+7.5,0.0033135320160786463,2.1824339894132345,658.6427953081937,25.664037003328097,0.08229616131220047
81,5,nuisance,best_single,5,0.0033135320160786463,1.2155499044937825,366.8441706901955,19.153176516969594,0.05918364414661453
81,5,nuisance,best_pair,5+7.5,0.0033135320160786463,1.2685690671351884,382.8449705569644,19.566424572643935,0.0578013438576846
81,5,expanded_nuisance,best_single,5,0.0033135320160786463,0.008321105066786405,2.511249333463179,1.5846921888692387,0.0004954419644958669
81,5,expanded_nuisance,best_pair,5+7.5,0.0033135320160786463,0.010857586237623451,3.276741007763888,1.8101770653071174,0.0006298682403001439
82,5,shared,best_single,5,0.002579803456524532,1.9708032845680281,763.935438408576,27.639382019295873,0.08623812816291038
82,5,shared,best_pair,5+7.5,0.002579803456524532,2.0288956180067395,786.4535621407507,28.043779384040782,0.08033072770138351
82,5,nuisance,best_single,5,0.002579803456524532,1.1356602526080979,440.21192767066077,20.981227982905594,0.05866937160349562
82,5,nuisance,best_pair,5+7.5,0.002579803456524532,1.182710375912329,458.44979892602225,21.411440841896237,0.05687460321950167
82,5,expanded_nuisance,best_single,5,0.002579803456524532,0.006487934373064164,2.5148948291605904,1.5858419937561845,0.0004093875043735499
82,5,expanded_nuisance,best_pair,5+7.5,0.002579803456524532,0.008055339334069433,3.1224624161568695,1.7670490701044126,0.0004943201112112887
83,5,shared,best_single,5,0.003313882286780201,2.120728871663439,639.9529881080837,25.297292110186095,0.0875162610917797
83,5,shared,best_pair,5+7.5,0.003313882286780201,2.1864729646758376,659.79198277445,25.68641630851704,0.08236912286112
83,5,nuisance,best_single,5,0.003313882286780201,1.214778388029999,366.5725825193052,19.146085305338666,0.0590106419481993
83,5,nuisance,best_pair,5+7.5,0.003313882286780201,1.2672629981247456,382.4103840924387,19.55531600594679,0.05772293877086533
83,5,expanded_nuisance,best_single,5,0.003313882286780201,0.00836323329878752,2.523696551368249,1.5886146642179308,0.0004962975967667646
83,5,expanded_nuisance,best_pair,5+7.5,0.003313882286780201,0.010921991070423687,3.295829521161295,1.8154419630385585,0.0006320523756970534
84,5,shared,best_single,5,0.0035514198050732304,1.9794209101227036,557.3604413916613,23.608482403400295,0.08472442460894711
84,5,shared,best_pair,5+7.5,0.0035514198050732304,2.035624127537523,573.1860042650037,23.94130331174566,0.07911625054786944
84,5,nuisance,best_single,5,0.0035514198050732304,1.1438816148527984,322.0913543419324,17.946903753626483,0.05820368153464782
84,5,nuisance,best_pair,5+7.5,0.0035514198050732304,1.1937204549437488,336.12485159836916,18.33370807006507,0.056684785608803634
84,5,expanded_nuisance,best_single,5,0.0035514198050732304,0.008903812488048501,2.507113486085012,1.5833867140041982,0.0005567722671341785
84,5,expanded_nuisance,best_pair,5+7.5,0.0035514198050732304,0.011740964145684263,3.3059916287317557,1.818238606105303,0.0007144494064352632
85,5,shared,best_single,5,0.0031662925562294664,2.1618055592460883,682.7561006619184,26.129601999684542,0.08720186724414185
85,5,shared,best_pair,5+7.5,0.0031662925562294664,2.2285662157080113,703.8409041904413,26.530000078975522,0.08201340613086808
85,5,nuisance,best_single,5,0.0031662925562294664,1.235471355201646,390.19494669592035,19.753352796320943,0.0587810697872691
85,5,nuisance,best_pair,5+7.5,0.0031662925562294664,1.2899460607784534,407.3995178495341,20.184140255396912,0.057509944230493645
85,5,expanded_nuisance,best_single,5,0.0031662925562294664,0.008575514355486202,2.7083771329387925,1.64571477873257,0.0005000332408803838
85,5,expanded_nuisance,best_pair,5+7.5,0.0031662925562294664,0.011256338130165133,3.55505308819902,1.8854848416783998,0.0006401108414252514
86,5,shared,best_single,5,0.0033516602230696524,2.244832171719155,669.7672264831197,25.87986140772627,0.08955661555931205
86,5,shared,best_pair,5+7.5,0.0033516602230696524,2.3196373070523792,692.0860566611718,26.3075285167796,0.08454748248600381
86,5,nuisance,best_single,5,0.0033516602230696524,1.2772494482233239,381.0796331417932,19.52126105408647,0.05948732330332635
86,5,nuisance,best_pair,5+7.5,0.0033516602230696524,1.3343649619463411,398.12059491049763,19.952959552670315,0.058324006884926644
86,5,expanded_nuisance,best_single,5,0.0033516602230696524,0.008260520995178489,2.4646057313091854,1.5699062810592184,0.00046776887596719
86,5,expanded_nuisance,best_pair,5+7.5,0.0033516602230696524,0.010784053369375712,3.2175258384332963,1.793746313845215,0.0005958053178430181
87,5,shared,best_single,5,0.003628850463494926,2.224833488598471,613.0959407061778,24.760774234788737,0.08853754364895904
87,5,shared,best_pair,5+7.5,0.003628850463494926,2.2966966580828183,632.8992283332839,25.157488514024685,0.08339515371496475
87,5,nuisance,best_single,5,0.003628850463494926,1.2767395227011686,351.83029324155393,18.75713979373065,0.059511333776848675
87,5,nuisance,best_pair,5+7.5,0.003628850463494926,1.334971644238037,367.8772817087462,19.180127259972657,0.058288352821095984
87,5,expanded_nuisance,best_single,5,0.003628850463494926,0.009520526924764017,2.62356551214702,1.6197424215433205,0.0005433506063882731
87,5,expanded_nuisance,best_pair,5+7.5,0.003628850463494926,0.012289981978504727,3.3867424690375123,1.840310427356622,0.0006839914938161855
88,5,shared,best_single,5,0.0033173524312721803,2.1027863481814597,633.8748721295966,25.17687177013055,0.08789791250091629
88,5,shared,best_pair,5+7.5,0.0033173524312721803,2.1685326015335233,653.6937652722979,25.567435641305483,0.08273488852966912
88,5,nuisance,best_single,5,0.0033173524312721803,1.2046925737732048,363.1488057816076,19.056463622131144,0.05923237415843842
88,5,nuisance,best_pair,5+7.5,0.0033173524312721803,1.256955374997388,378.9031768672691,19.465435439960473,0.05795172438580638
88,5,expanded_nuisance,best_single,5,0.0033173524312721803,0.00814065485490767,2.453961411566328,1.5665124996521185,0.0004874790612403731
88,5,expanded_nuisance,best_pair,5+7.5,0.0033173524312721803,0.010647453813065422,3.2096239497176975,1.79154233824314,0.0006215958872292973
89,5,shared,best_single,5,0.0031356292364546068,2.1500125359401814,685.6717978465966,26.18533554962771,0.0876438019636827
89,5,shared,best_pair,5+7.5,0.0031356292364546068,2.217803991651057,707.2915272848659,26.594953041599187,0.08223852689856691
89,5,nuisance,best_single,5,0.0031356292364546068,1.2296902615191818,392.16698429230365,19.8032064144245,0.059094468059152055
89,5,nuisance,best_pair,5+7.5,0.0031356292364546068,1.2852964770564965,409.90065474378457,20.246003426448997,0.057745392627133324
89,5,expanded_nuisance,best_single,5,0.0031356292364546068,0.008236983006447929,2.6268995424220885,1.6207712801077419,0.0004839623753840957
89,5,expanded_nuisance,best_pair,5+7.5,0.0031356292364546068,0.010758718653554933,3.4311195113487334,1.8523281327423426,0.0006157988128656054
90,5,shared,best_single,5,0.003244280344010697,2.2721565004620046,700.357632365729,26.46427086404855,0.08879441904330808
90,5,shared,best_pair,5+7.5,0.003244280344010697,2.3469975139236396,723.4262348062671,26.896584073191658,0.08382385787682005
90,5,nuisance,best_single,5,0.003244280344010697,1.2943479519485872,398.96304101404115,19.9740592022263,0.05919133079037778
90,5,nuisance,best_pair,5+7.5,0.003244280344010697,1.3526249837821795,416.92604841603037,20.418767064052382,0.05804638740258389
90,5,expanded_nuisance,best_single,5,0.003244280344010697,0.008739053109406925,2.69368000997207,1.6412434340986928,0.0004883347424735614
90,5,expanded_nuisance,best_pair,5+7.5,0.003244280344010697,0.011336331608237327,3.4942515461604473,1.8692917231294979,0.000618227590005506
91,5,shared,best_single,5,0.003184895297345891,2.1443324255425598,673.2819214903308,25.94767661063955,0.0875814345050438
91,5,shared,best_pair,5+7.5,0.003184895297345891,2.211265649622738,694.2977533564383,26.34953042003668,0.08230216518923364
91,5,nuisance,best_single,5,0.003184895297345891,1.228158361968568,385.6196977627631,19.63720188221232,0.05904790584754961
91,5,nuisance,best_pair,5+7.5,0.003184895297345891,1.282551547156452,402.6981823312235,20.0673411873926,0.057721243670458174
91,5,expanded_nuisance,best_single,5,0.003184895297345891,0.008494727426644477,2.667192052976905,1.6331540199800216,0.0004997942255550223
91,5,expanded_nuisance,best_pair,5+7.5,0.003184895297345891,0.011095474257619031,3.4837799116552945,1.866488658324849,0.0006363336700672621
92,5,shared,best_single,5,0.0031180734676090616,2.07141067267663,664.3238827419251,25.77448123128621,0.08638506144005229
92,5,shared,best_pair,5+7.5,0.0031180734676090616,2.133646869607045,684.2837065167439,26.158816993831046,0.08093910899895201
92,5,nuisance,best_single,5,0.0031180734676090616,1.1936652604319296,382.82140329016426,19.565822325937752,0.05878679585516952
92,5,nuisance,best_pair,5+7.5,0.0031180734676090616,1.2452970724456887,399.3802857379696,19.98450113808122,0.057320029056912795
92,5,expanded_nuisance,best_single,5,0.0031180734676090616,0.008423611787823582,2.7015437177247805,1.6436373437363792,0.0005093547796711852
92,5,expanded_nuisance,best_pair,5+7.5,0.0031180734676090616,0.01094427650363583,3.5099482476363524,1.8734855877845318,0.0006445766220858203
93,5,shared,best_single,5,0.003455918180063744,2.2006066551551844,636.7646861114619,25.234196759783377,0.08855281368424964
93,5,shared,best_pair,5+7.5,0.003455918180063744,2.271489519965227,657.2752598915204,25.637380129247223,0.08349552478333545
93,5,nuisance,best_single,5,0.003455918180063744,1.2627473955619417,365.38694777161953,19.11509737803131,0.059485009346542134
93,5,nuisance,best_pair,5+7.5,0.003455918180063744,1.3189091185619628,381.63783106046674,19.535553001142986,0.058266976448756246
93,5,expanded_nuisance,best_single,5,0.003455918180063744,0.00905808435622113,2.621035535064101,1.6189612518723544,0.0005217191031283475
93,5,expanded_nuisance,best_pair,5+7.5,0.003455918180063744,0.01171894619095415,3.390979062686604,1.841461121687505,0.0006584707535048915
94,5,shared,best_single,5,0.0032432402345734523,2.165783979874205,667.7840132798694,25.8415172402835,0.08775119324687065
94,5,shared,best_pair,5+7.5,0.0032432402345734523,2.234433799964591,688.9510607771741,26.247877262307785,0.08230834367313856
94,5,nuisance,best_single,5,0.0032432402345734523,1.2427661936075252,383.1865985009194,19.575152579250037,0.05928358383397157
94,5,nuisance,best_pair,5+7.5,0.0032432402345734523,1.2991336489046243,400.56658000713446,20.014159487900923,0.057889100010753626
94,5,expanded_nuisance,best_single,5,0.0032432402345734523,0.008727813010233287,2.6910781745963264,1.6404506010838382,0.0005104184557224912
94,5,expanded_nuisance,best_pair,5+7.5,0.0032432402345734523,0.011174082141225394,3.445345189698844,1.8561641063491245,0.000636479028058196
95,5,shared,best_single,5,0.0033090503222736878,2.1943966856271993,663.1499892450723,25.751698764257714,0.08773669881571003
95,5,shared,best_pair,5+7.5,0.0033090503222736878,2.2638822852689016,684.1486422948567,26.1562352469704,0.08250210669054457
95,5,nuisance,best_single,5,0.0033090503222736878,1.2569771438652648,379.86038937044054,19.490007423560428,0.05909308782703558
95,5,nuisance,best_pair,5+7.5,0.0033090503222736878,1.3131135999775818,396.8249111048048,19.92046463074606,0.05779262255705842
95,5,expanded_nuisance,best_single,5,0.0033090503222736878,0.008920102521267737,2.695668440345334,1.641849091830712,0.0005142024285070239
95,5,expanded_nuisance,best_pair,5+7.5,0.0033090503222736878,0.011551238133826303,3.490801592249377,1.8683686981560617,0.0006491111517849409
96,5,shared,best_single,5,0.0037006472718736916,2.1628994897651106,584.4651842946391,24.175714762849083,0.08740821105027813
96,5,shared,best_pair,5+7.5,0.0037006472718736916,2.230106116923397,602.6259605645316,24.548441102533,0.08223436272287801
96,5,nuisance,best_single,5,0.0037006472718736916,1.246559832073644,336.84913489268934,18.353450217675405,0.05922831646599272
96,5,nuisance,best_pair,5+7.5,0.0037006472718736916,1.3017093471730588,351.7518021959397,18.75504737919741,0.057933262244171606
96,5,expanded_nuisance,best_single,5,0.0037006472718736916,0.00963800669039383,2.6044110617205534,1.61381878218112,0.0005626555784904972
96,5,expanded_nuisance,best_pair,5+7.5,0.0037006472718736916,0.012397285615964648,3.3500316850483625,1.8303091774474505,0.0007056913076512826
97,5,shared,best_single,5,0.0035211769248622016,2.121846009278473,602.5956816587709,24.547824377300138,0.08690491434505042
97,5,shared,best_pair,5+7.5,0.0035211769248622016,2.1867770615517728,621.0358377937373,24.920590638942276,0.08176830257994866
97,5,nuisance,best_single,5,0.0035211769248622016,1.221814508794266,346.9903770433463,18.627677714716516,0.05894456883040555
97,5,nuisance,best_pair,5+7.5,0.0035211769248622016,1.2746042353803855,361.98244580688487,19.025836270894505,0.0576384205223983
97,5,expanded_nuisance,best_single,5,0.0035211769248622016,0.009110820331156066,2.5874361117235285,1.608550935383623,0.0005394691998792502
97,5,expanded_nuisance,best_pair,5+7.5,0.0035211769248622016,0.01176191382390046,3.3403359373544554,1.827658594309795,0.0006791464624659603
98,5,shared,best_single,5,0.0030005187494765995,2.231734556495903,743.7829065008174,27.272383586713087,0.08905943714046262
98,5,shared,best_pair,5+7.5,0.0030005187494765995,2.305827717861649,768.4763570512166,27.721406116054368,0.08377745496365335
98,5,nuisance,best_single,5,0.0030005187494765995,1.2711573645950711,423.6458661745765,20.58265935622937,0.05941877281748661
98,5,nuisance,best_pair,5+7.5,0.0030005187494765995,1.329606174113562,443.1254343421431,21.05054475167194,0.0581448571119517
98,5,expanded_nuisance,best_single,5,0.0030005187494765995,0.008048331063167158,2.682313204865353,1.6377769093699401,0.0004587166054155662
98,5,expanded_nuisance,best_pair,5+7.5,0.0030005187494765995,0.010450787854873855,3.482993684574328,1.8662780298161172,0.0005805464833892991
99,5,shared,best_single,5,0.003112032325423897,2.0916159476515945,672.1061123189621,25.92500939862823,0.08730133755731932
99,5,shared,best_pair,5+7.5,0.003112032325423897,2.1567514856639485,693.0363377154742,26.32558333096295,0.08166530143456499
99,5,nuisance,best_single,5,0.003112032325423897,1.203673725183179,386.78059843713993,19.66673837821462,0.059196942543852896
99,5,nuisance,best_pair,5+7.5,0.003112032325423897,1.2572337793636001,403.9912339896243,20.099533178400545,0.05766431811759522
99,5,expanded_nuisance,best_single,5,0.003112032325423897,0.00800812729266065,2.573278955760797,1.6041443064016394,0.0004824428872461018
99,5,expanded_nuisance,best_pair,5+7.5,0.003112032325423897,0.010163032119416382,3.2657219002479523,1.8071308475724586,0.0005959943407620201
100,5,shared,best_single,5,0.003010440487600352,2.183569904267511,725.3323602513907,26.93199510343396,0.08790070452246385
100,5,shared,best_pair,5+7.5,0.003010440487600352,2.253748699550019,748.6441631491947,27.361362596720117,0.082507375130332
100,5,nuisance,best_single,5,0.003010440487600352,1.248721102701347,414.7968072594962,20.366561007187645,0.05912559278682009
100,5,nuisance,best_pair,5+7.5,0.003010440487600352,1.3054652436645307,433.6459229277534,20.824166800324893,0.05777118896734349
100,5,expanded_nuisance,best_single,5,0.003010440487600352,0.008419166575202919,2.796656040828732,1.6723205556437832,0.0004877291296629779
100,5,expanded_nuisance,best_pair,5+7.5,0.003010440487600352,0.0108642323243342,3.6088513853978137,1.8996977089520883,0.000613084630640651
101,5,shared,best_single,5,0.003116405372850517,1.995173441116036,640.2162756159955,25.30249544246566,0.0857843755416399
101,5,shared,best_pair,5+7.5,0.003116405372850517,2.054927476820948,659.3903009932706,25.67859616476864,0.07996101719369791
101,5,nuisance,best_single,5,0.003116405372850517,1.1558814919429006,370.90216247626273,19.258820381224357,0.0588382609790483
101,5,nuisance,best_pair,5+7.5,0.003116405372850517,1.2067671055492255,387.23046624881744,19.678172329990847,0.05717355455525337
101,5,expanded_nuisance,best_single,5,0.003116405372850517,0.008097516875882338,2.598351596498402,1.6119403203898095,0.0005060421940056906
101,5,expanded_nuisance,best_pair,5+7.5,0.003116405372850517,0.010410762707395715,3.3406317413299758,1.8277395168157786,0.0006324761438407419
102,5,shared,best_single,5,0.0033240034940515972,2.1945218663239845,660.2044402935035,25.69444376306877,0.08804500911509347
102,5,shared,best_pair,5+7.5,0.0033240034940515972,2.264340126159385,681.2087081771992,26.099975252425036,0.08292232163975394
102,5,nuisance,best_single,5,0.0033240034940515972,1.2563895150779543,377.97478773000705,19.441573694791455,0.05914054747711382
102,5,nuisance,best_pair,5+7.5,0.0033240034940515972,1.311547681077985,394.5686830429145,19.863752994912982,0.05786931971654865
102,5,expanded_nuisance,best_single,5,0.0033240034940515972,0.008691671375768095,2.6148201683067116,1.6170405586461682,0.0005008436774175189
102,5,expanded_nuisance,best_pair,5+7.5,0.0033240034940515972,0.011275671402457554,3.3921960138236025,1.8417915228992674,0.0006337086177178902
103,5,shared,best_single,5,0.003432491553143624,2.1018470241349507,612.3385860075864,24.74547607154864,0.08678161214874948
103,5,shared,best_pair,5+7.5,0.003432491553143624,2.1654709242583854,630.8743636310346,25.11721249723055,0.08118711107582417
103,5,nuisance,best_single,5,0.003432491553143624,1.2062954690294911,351.4343590808588,18.746582597392486,0.058926891071453616
103,5,nuisance,best_pair,5+7.5,0.003432491553143624,1.260647215311814,367.268847073275,19.16425962757954,0.05747310216587439
103,5,expanded_nuisance,best_single,5,0.003432491553143624,0.008934442910637497,2.6029031018167976,1.6133515121686277,0.000535159057457244
103,5,expanded_nuisance,best_pair,5+7.5,0.003432491553143624,0.011489541129811709,3.347288974182352,1.8295597760615399,0.000669996195395135
104,5,shared,best_single,5,0.003427408616413663,2.073620095350835,605.0110527879248,24.59697243133644,0.085955609505513
104,5,shared,best_pair,5+7.5,0.003427408616413663,2.1350500508380135,622.934201837908,24.95864984004359,0.08058515910585941
104,5,nuisance,best_single,5,0.003427408616413663,1.1974850322259194,349.38496288164544,18.691842147890224,0.05869213579532409
104,5,nuisance,best_pair,5+7.5,0.003427408616413663,1.249058184826219,364.4322357260092,19.090108321484433,0.05726358916762679
104,5,expanded_nuisance,best_single,5,0.003427408616413663,0.009021812257203443,2.632254646848497,1.6224224625073758,0.0005443248220792815
104,5,expanded_nuisance,best_pair,5+7.5,0.003427408616413663,0.011762906590449873,3.4320117344975993,1.8525689553961546,0.0006914578373610412
105,5,shared,best_single,5,0.0034754056707768655,2.0655906774293715,594.345199697981,24.379196042896513,0.08591200991591166
