scenario,Vcem_fraction,Vcem_percent,lnCn_MAP,Cn_MAP,objective_MAP,static_lambda_min,static_lambda_max,combined_lambda_min,combined_lambda_max,lambda_min_gain,static_spectral_ratio,combined_spectral_ratio,weak_rotation_combined_vs_static_deg,static_weak_rotation_vs_pooled_deg,combined_weak_rotation_vs_pooled_deg,bounding_weight_min,bounding_weight_max,convex_weight_valid
expanded_target_aligned,0.0206666666666666,2.06666666666666,1.5767907701545922,4.839400116400817,0.0042635781591346,0.007850371674132606,4.065914965294828,0.009346907635224166,8.421579803468273,1.1906324978246223,0.001930776157676814,0.0011098758016132334,0.04914164492960166,18.811204687100464,18.762063042166666,0.7639400552983109,0.8753202149210803,True
expanded_target_aligned,0.0226333333333333,2.26333333333333,1.5580797836340377,4.749692046523666,0.0066255666153666,0.00878154607529269,3.7118213952296113,0.010491368436011728,7.689987940198543,1.1947063018355852,0.0023658320647051145,0.0013642893223758238,0.05816666715930233,22.52732418316,22.469157515993473,0.7646358743651482,0.8738113998329257,True
expanded_target_aligned,0.0245999999999999,2.45999999999999,1.5415854708808687,4.67199170886565,0.0095334305692071,0.009649999627230788,3.452005012492074,0.011572403648314245,7.152769704138608,1.1992128596211273,0.00279547671347796,0.0016178912682758997,0.06720693383842198,25.92482078494967,25.85761385110378,0.7651240385352874,0.8722182885349491,True
expanded_target_aligned,0.0265666666666666,2.65666666666666,1.5271084629396965,4.604842480529454,0.013013882254375,0.010455712219701097,3.258107458089971,0.012588014259555358,6.751560715929665,1.2039365654915872,0.003209136701043814,0.0018644599062636192,0.0761116545227476,29.0234375153623,28.947325860829395,0.765631943045783,0.8706052947339772,True
expanded_target_aligned,0.0285333333333333,2.85333333333333,1.5142942229597285,4.546211382682895,0.0170732627473164,0.011201223127771776,3.11118563137582,0.013538933972838896,6.4468645617050555,1.2087013907678628,0.0036003069102689324,0.0021000804101363258,0.08475510668799403,31.84651211885505,31.761757012160366,0.7660604893199978,0.8688464039418435,True
expanded_target_aligned,0.0305,3.05,1.5030205546066988,4.495246722411428,0.0217496673319291,0.011892972177034888,2.998781781789838,0.01443123565823723,6.213527757548375,1.2134254956135928,0.00396593451689456,0.0023225510887443517,0.09302448357810525,34.41844504196164,34.32542055838476,0.7665484292773139,0.867120694898342,True
expanded_target_aligned,0.0324666666666666,3.2466666666666604,1.4930104493654983,4.450473296851574,0.0270580043629142,0.012536725412150507,2.91186935268861,0.015269855293788104,6.032703953428346,1.2180098703437077,0.004305387328100761,0.0025311792873758286,0.10083567840215371,36.763562944722004,36.662727266316885,0.7670228187148325,0.8653342550202141,True
expanded_target_aligned,0.0344333333333333,3.4433333333333302,1.4841976940128836,4.411424680160412,0.0330216263002271,0.013139880358524286,2.8444454489445725,0.016063206298695898,5.892007751189411,1.2224773635990644,0.004619487557196719,0.00272627039491814,0.10819162110961375,38.904635588659886,38.79644396755032,0.7675231712506502,0.8635400059601597,True
expanded_target_aligned,0.0363999999999999,3.63999999999999,1.476408999951661,4.377198903027901,0.0396641356788022,0.013708492060589716,2.7918705196909093,0.01681732943996128,5.781819047305701,1.2267818637987984,0.004910146070136303,0.0029086571721399813,0.11506563317714985,40.86304330143093,40.747977668253455,0.768022370173896,0.8617029421065642,True
expanded_target_aligned,0.0383666666666666,3.83666666666666,1.4691529202959932,4.345552552190141,0.0470314517660822,0.014240888404701169,2.750517914045837,0.017525785556777806,5.694267449635447,1.2306665889602952,0.005177529777929614,0.003077794591102289,0.12156916916829759,42.65721522646757,42.53564605729712,0.7684435541684637,0.8597134963247283,True
expanded_target_aligned,0.0403333333333333,4.03333333333333,1.463482092742549,4.320979413909523,0.0550823203667773,0.014765173605039553,2.718867840663224,0.01823304227822073,5.627262867050247,1.2348681272530075,0.005430633068740048,0.0032401262761301043,0.12740199701737331,44.30721213148519,44.17981013446328,0.7690103345734226,0.8578928650506349,True
expanded_target_aligned,0.0423,4.23,1.4579687085705788,4.297221747154312,0.0639166995845226,0.015257817778362492,2.6939594126002806,0.018896867772378284,5.573474307962995,1.2385039621574472,0.005663714793548149,0.003390500561809309,0.13301597965587594,45.825078867056625,45.692062887398976,0.7694770099785492,0.8558840896700878,True
expanded_target_aligned,0.0442666666666666,4.42666666666666,1.4534174097876222,4.277708246616084,0.0735192727511869,0.015742266491652057,2.675012318481703,0.019554245922816044,5.532028789424881,1.2421493393715215,0.00588493233578346,0.003534733217621041,0.1381240123408336,47.226949396734845,47.08882538438989,0.7699879760868238,0.8538985576860926,True
expanded_target_aligned,0.0462333333333333,4.62333333333333,1.4495377943977732,4.261144535059964,0.0839289588602429,0.01622003708333833,2.6606950120807245,0.020205145360865845,5.50016420583426,1.2456904541618545,0.006096165479204581,0.0036735531167293844,0.14275071566900513,48.52548686172986,48.38273614605798,0.7705280958799087,0.8530846685116145,True
expanded_target_aligned,0.0481999999999999,4.819999999999991,1.4461986125510955,4.246939528331699,0.0951746982421784,0.016684564717506234,2.6502218801030306,0.020839241092165714,5.475727220636081,1.249013171455423,0.006295535042846149,0.0038057485795913973,0.14715063883064886,49.72832785269651,49.58117721386342,0.7710395671060879,0.8533521266371595,True
expanded_target_aligned,0.0501666666666666,5.01666666666666,1.4432584916088147,4.234471350440881,0.10728560414939,0.017141406296166492,2.64274659291036,0.021462923831508655,5.4571568275208495,1.2521098596390325,0.006486208833700278,0.003932986445115436,0.15133725995878777,50.84683073564476,50.69549347568435,0.7715293935015578,0.8535866594983154,True
expanded_target_aligned,0.0521333333333333,5.21333333333333,1.4409106188441536,4.2245410126310405,0.1202877749594555,0.01759869472401379,2.637871737265735,0.02208855864997731,5.443927686330762,1.2551248258109167,0.00667155058200653,0.00405746731453465,0.15514538136142422,51.88982070432328,51.734675322961934,0.772058612339327,0.8538417842571628,True
expanded_target_aligned,0.0540999999999999,5.4099999999999895,1.4390007732103447,4.216480491049265,0.1342130361277312,0.018054588738798928,2.6350669388996906,0.022712480098971675,5.434670836217366,1.257989335983214,0.006851662275546547,0.004179182287842108,0.1587038244317706,52.86413506308402,52.70543123865239,0.7725709230537208,0.8540718093710548,True
expanded_target_aligned,0.0560666666666666,5.60666666666666,1.4375168398324565,4.210228155083731,0.1490913968443977,0.018511708078194234,2.6340403288811007,0.023338075674367725,5.4288738650797885,1.2607197334674203,0.007027875722031074,0.004298879704036874,0.16203442323328285,53.776340136768745,53.61430571353425,0.7730986563951745,0.8543008558364273,True
expanded_target_aligned,0.0580333333333333,5.80333333333333,1.4363661718595349,4.205386366566698,0.1649574077631978,0.018972092827302004,2.6342946939050202,0.02396727578415806,5.425580546523576,1.2632910877216288,0.007201962966101637,0.004417458293843784,0.16511824242747924,54.6332253904036,54.46810714797315,0.7736098804742543,0.8545031229421223,True
expanded_target_aligned,0.06,6.0,1.435750741201082,4.202799039108058,0.1818381849614232,0.01943540708049763,2.6361624804310413,0.024601900172588682,5.425121344167874,1.2658289106419256,0.007372613495856951,0.004534811041422377,0.16807790835551756,55.43689426253019,55.26881635417393,0.7741554183764785,0.8547248618031537,True
