scenario,Vcem_fraction,Vcem_percent,lnCn_MAP,Cn_MAP,objective_MAP,static_lambda_min,static_lambda_max,combined_lambda_min,combined_lambda_max,lambda_min_gain,static_spectral_ratio,combined_spectral_ratio,weak_rotation_combined_vs_static_deg,static_weak_rotation_vs_pooled_deg,combined_weak_rotation_vs_pooled_deg,bounding_weight_min,bounding_weight_max,convex_weight_valid
expanded_generic,0.018699999999999998,1.8699999999999999,1.5977555345468926,4.941927980662275,0.006304917586331381,0.006867666557520469,4.557638277201219,0.02024987445833526,9.710888894156193,2.9485814852441465,0.0015068476565757221,0.0020852750638019556,0.38394849259100156,14.766072115834723,14.382123623242142,0.762447827234236,0.8764204082335249,True
expanded_generic,0.020666666666666667,2.0666666666666664,1.5758846003271196,4.835016784353836,0.010900941213255718,0.007854480279192444,4.063071712067149,0.02267664476857334,8.657866950907653,2.8870967858493155,0.0019331384813772727,0.002619195339586042,0.4293160580941604,18.815619684570134,18.386303626473733,0.7631596097189024,0.8747980210529772,True
expanded_generic,0.02263333333333333,2.263333333333333,1.5568448196817686,4.743829968534371,0.01673888677979399,0.008785561902473704,3.7084850057551764,0.024922579392167687,7.901280160795992,2.836765555672696,0.0023690433934179162,0.003154245753216898,0.4695727877407533,22.53311642358167,22.063543635840965,0.763667217383309,0.8731147383894692,True
expanded_generic,0.024599999999999997,2.4599999999999995,1.5401645749639508,4.665358008937309,0.023831484608361146,0.009653945183999202,3.4484772222930147,0.026981926505823095,7.345194936988082,2.794911923732892,0.0027994806291862214,0.0036734119022424627,0.5048219017783426,25.931836269688862,25.42701436790985,0.7639600486712365,0.8713717253475439,True
expanded_generic,0.026566666666666666,2.6566666666666667,1.5255676476323257,4.597752732146494,0.03220051699189717,0.010460584533410366,3.2544303998201496,0.02886664147647955,6.929703177708792,2.759562946437796,0.0032142597162282075,0.004165638951078983,0.5355393831919162,29.031608899527615,28.496069516334472,0.764335233226752,0.869697599942073,True
expanded_generic,0.02853333333333333,2.853333333333333,1.514249999813243,4.546010339356383,0.042322546203377255,0.01122469926666464,3.108978103905928,0.030680842076824977,6.618006041402745,2.7333331030027344,0.003610414384251411,0.004635964652326292,0.5624413713131465,31.858062997091295,31.295621625778384,0.764867824302911,0.8682101662763706,True
expanded_generic,0.0305,3.05,1.5032653071663173,4.496347080205056,0.05361399119798158,0.011922008400431283,2.996991822714976,0.03228125096452261,6.37605513496127,2.7077024172667774,0.003977991634835737,0.00506288767603618,0.5855318837668894,34.43130523763196,33.84577335386529,0.7652197497118431,0.8664231710065484,True
expanded_generic,0.032466666666666665,3.2466666666666666,1.493061836117523,4.450701998095328,0.06593371441390944,0.012565576366654119,2.909977562787189,0.033732081121734314,6.187047997954515,2.6844833963407186,0.00431810077415812,0.005452047750863804,0.605542712157212,36.77708340016153,36.17154068800393,0.7654796034951628,0.8644575070685259,True
expanded_generic,0.03443333333333333,3.443333333333333,1.483007672757652,4.4061781134073055,0.07909352889207168,0.013155749383464949,2.841084997058136,0.03502506120469784,6.036435172713306,2.662338737519563,0.004630537064919691,0.005802275714485059,0.6229317477836444,38.918767762456184,38.295836014671494,0.7655741411803587,0.8622156770769476,True
expanded_generic,0.036399999999999995,3.6399999999999997,1.4759068777482538,4.375001565981988,0.0946915002633773,0.013734270451784658,2.789212908163897,0.036339655743322485,5.922976977112764,2.6459108891801706,0.004924066718458488,0.006135370082265075,0.6387667494304609,40.877954194102514,40.239187444671366,0.7660127330466625,0.8604122714785234,True
expanded_generic,0.03836666666666667,3.836666666666667,1.4682013686492938,4.34141950122087,0.11094548101000487,0.014262286875837,2.747520368358538,0.03748476281130064,5.82963282483013,2.628243502436267,0.005190966749541432,0.0064300383810867055,0.6525744916323615,42.67328607409979,42.02071158246739,0.7661151995831202,0.858107323393604,True
expanded_generic,0.04033333333333333,4.033333333333333,1.4603810855167956,4.307600779866096,0.1286346578857637,0.014748033163663327,2.7138225767118676,0.03850431466127319,5.753233414240045,2.6108101489859235,0.0054344131743249025,0.006692639058580468,0.6651453973121011,44.32113218007577,43.65598678276308,0.7660834794136667,0.8555690131159093,True
expanded_generic,0.0423,4.2299999999999995,1.4548374078311426,4.283786898772701,0.1482256300392683,0.015240196353521349,2.6888215304364484,0.03958025792234934,5.696071434203542,2.597096323710033,0.005667983605831796,0.006948694091980552,0.6768924057494735,45.840149434106465,45.16325702835668,0.7663176957480331,0.8533679028377934,True
expanded_generic,0.04426666666666666,4.426666666666666,1.4499757859638231,4.2630112892094845,0.16939285973138227,0.01571686668429685,2.669620899814146,0.0406177202599344,5.651076904509182,2.5843395554482034,0.005887302832170302,0.0071876070607929925,0.6878618057314355,47.242315125761465,46.554453320029914,0.766545025667935,0.8511185429436844,True
expanded_generic,0.04623333333333333,4.623333333333333,1.4457382873351452,4.244985004868922,0.19216360886530243,0.016181821470604672,2.6550429635939383,0.0416265030802605,5.615815641423437,2.572423824838121,0.00609474938541127,0.007412369945554243,0.6982383326924307,48.53975765338045,47.8415193206873,0.7667666991273636,0.8502866432622546,True
expanded_generic,0.04819999999999999,4.819999999999999,1.442076269052202,4.229468220884086,0.21657862626252672,0.01663810244150212,2.64424215903571,0.04261274365742855,5.58850298212284,2.561154062324753,0.006292200729289343,0.007625073081958299,0.7081916937575209,49.74321567230994,49.03502397855213,0.7669926888086042,0.8503500851961556,True
expanded_generic,0.050166666666666665,5.016666666666667,1.4389353429262288,4.216204614558204,0.24269795408463188,0.01708799579272313,2.6365212413174657,0.04358214032221778,5.567503199712894,2.550453596247788,0.006481266118752862,0.007827950655594636,0.7178281814423038,50.86217587100702,50.144347689564526,0.7672002036475059,0.8503890951519917,True
expanded_generic,0.05213333333333333,5.213333333333333,1.4362810823030534,4.20502854732949,0.27056044992926864,0.017533829066107717,2.6313622918844546,0.04453939247554956,5.551730921946993,2.5401977119557224,0.006663403637038074,0.008022613686026699,0.7272648871513334,51.90497683180088,51.17771194464926,0.7673995162338032,0.850411441728601,True
expanded_generic,0.054099999999999995,5.409999999999999,1.434103501353958,4.195881719867449,0.3003413227573797,0.01800022070700645,2.6279702477205653,0.04554416671634699,5.5403565583577254,2.5302004601876504,0.00684947659609898,0.008220439647993922,0.7361196717164492,52.88588559407295,52.14976592235591,0.7676187879994939,0.8504323161444681,True
expanded_generic,0.05606666666666666,5.6066666666666665,1.432314962179265,4.188383928084957,0.3319359709946503,0.01845788916927663,2.6261631048017606,0.046532041568902935,5.531663599523765,2.520983907865048,0.007028462602161927,0.008411943483495454,0.7450182076865782,53.80214202712114,53.05712381943424,0.7677370673038402,0.8503693823298377,True
expanded_generic,0.058033333333333326,5.803333333333333,1.4308877056805949,4.182410293872852,0.36509032221453014,0.01886701587562268,2.627057518229936,0.047380475510068396,5.5267375541145976,2.5112861420383297,0.007181805401936892,0.008572955572097708,0.7551064641439518,54.64689913287868,53.89179266873422,0.7679140309804676,0.8503535614821431,True
expanded_generic,0.06,6.0,1.4298414855635215,4.178036860271576,0.40040506413535554,0.01933358508869097,2.627908086895667,0.04838036599932067,5.524021303768114,2.502400138276495,0.007357024846150395,0.008758178750382236,0.7641378313800125,55.456566237756746,54.692428406376514,0.7681217301708413,0.8503329021113879,True
expanded_target_aligned,0.001,0.1,2.4295723116251637,11.354025056904897,0.015155256958096292,0.00032577258143229315,1488.424126895705,0.0008245650904248336,2904.9487441348438,2.5311064755650925,2.1887080137012605e-07,2.838484128470937e-07,0.0012157961555826194,31.24509517510158,31.24387937876088,0.7524078162879497,0.8831670706391199,True
