profile,Vcem_fraction,Vcem_percent,start_strategy,start_lnCn,start_Cn,result_lnCn,result_Cn,objective,success,nfev,optimality,active_bounds,start_phi_bias_sigma,start_vsh_bias_sigma,start_sw_bias_sigma,start_f_kf_shift_sigma,start_log_clay_mod_scale_sigma,start_brine_salinity_shift_sigma,start_GOR_shift_sigma,start_log_cement_mod_scale_sigma,start_phic_pack_shift_sigma,result_phi_bias_sigma,result_vsh_bias_sigma,result_sw_bias_sigma,result_f_kf_shift_sigma,result_log_clay_mod_scale_sigma,result_brine_salinity_shift_sigma,result_GOR_shift_sigma,result_log_cement_mod_scale_sigma,result_phic_pack_shift_sigma,start_logP_calibration_sigma,start_log_stress_bulk_scale_sigma,start_log_stress_shear_scale_sigma,start_stiff_cement_volume_shift_sigma,start_ln_soft_cn_offset_sigma,start_ln_stiff_cn_offset_sigma,start_soft_phic_shift_sigma,result_logP_calibration_sigma,result_log_stress_bulk_scale_sigma,result_log_stress_shear_scale_sigma,result_stiff_cement_volume_shift_sigma,result_ln_soft_cn_offset_sigma,result_ln_stiff_cn_offset_sigma,result_soft_phic_shift_sigma,stored_objective,stored_Cn,objective_improvement,Cn_shift_from_stored
expanded_generic,0.0383666666666666,3.83666666666666,stored_refined,1.4682013686492938,4.34141950122087,1.466642394019178,4.334656611316381,0.11054202970299996,True,33,0.24128471602113688,0,9.514973609513198e-05,3.1430057461419554e-10,0.0072354951593877,0.0397909936852699,-0.091389519242751,0.0228844885059221,-0.0128527037179018,-0.0054334877975567,0.0277693727331646,0.0010744597673089898,3.284380594986382e-10,0.0073353215481639766,0.031014419023325836,-0.09165938964270316,0.022781888289086054,-0.013291500500253519,0.00013309619925828606,0.0355354472150024,0.0093204002543345,-0.0157478932894078,0.0776340002832848,0.0335259550813848,0.0370640392318585,0.0170870790763449,0.0009064025582658,0.008008507241886235,-0.01774299805200668,0.0729228979940244,0.03651604477319923,0.03203926650930783,0.005777692415606909,-0.0009586207264416385,0.1109454810100048,4.34141950122087,0.00040345130700483733,-0.006762889904488922
expanded_generic,0.0403333333333333,4.03333333333333,stored_refined,1.4603810855167956,4.307600779866096,1.4603810855136823,4.3076007798526845,0.12863465773979432,True,16,1.1888106969230716,0,0.0012039999983578,1.755793477426681e-09,0.0076694582489206,0.0344030896909302,-0.0957345063331288,0.0244189546485146,-0.0142676832044127,0.0004602492123731,0.0396144184794965,0.0012039999349968502,2.0420113487749204e-10,0.007669458292819296,0.034403090101639694,-0.09573450702005647,0.02441895473103949,-0.01426768323527306,0.00046024903814361086,0.039614418286719674,0.008526123737128,-0.0197954746250656,0.0786619041387045,0.0391362218088281,0.0341049834186136,0.0074985452214957,-0.0011976339724174,0.008526123681958533,-0.01979547465831779,0.07866190385096997,0.039136221906500825,0.034104983196498156,0.007498544767826497,-0.001197634039521821,0.1286346578857637,4.307600779866096,1.4596937547572963e-10,-1.3411494137471891e-11
expanded_generic,0.0423,4.2299999999999995,reverse_high_to_low,1.449711613383332,4.261885267255162,1.4544731361820897,4.282226720836441,0.14820957265333973,True,26,0.4262840617266078,0,0.0014933097168519705,-4.809142275568242e-11,0.008793734002369664,0.03936947420116112,-0.11039887715144603,0.028227401287760353,-0.01645776917267598,0.0020117215071892617,0.05043890188824198,0.0013511468633265447,1.536718560702669e-11,0.008528661594372771,0.03562320820615424,-0.10402765791905992,0.026583611518977333,-0.015682935569017974,0.0018908267571907211,0.04620231012624932,0.009021149743880522,-0.025496858901290484,0.08920906734150715,0.045336788547621146,0.03616225376269332,0.007092394812580822,-0.002656506552790793,0.008565004383964181,-0.023237588250443243,0.08372667793758116,0.042710550424353996,0.03436207595423636,0.005302673994706021,-0.002359146983978294,0.1482256300392683,4.283786898772701,1.6057385928580636e-05,-0.0015601779362599544
expanded_generic,0.0442666666666666,4.42666666666666,reverse_high_to_low,1.4455164589354053,4.244043451073919,1.449711613383332,4.261885267255162,0.16936096581748328,True,33,0.9551180687294236,0,0.0013004700906654265,4.4435995613908376e-11,0.009773207534509889,0.04303627493053348,-0.11677267254400102,0.030650515000580802,-0.018082093268513642,0.0021338282678060754,0.0548320797217403,0.0014933097168519705,-4.809142275568242e-11,0.008793734002369664,0.03936947420116112,-0.11039887715144603,0.028227401287760353,-0.01645776917267598,0.0020117215071892617,0.05043890188824198,0.009417209426130817,-0.027942255249442216,0.09457526798489722,0.048144957791210356,0.037732928604885814,0.008635329341587578,-0.00307845400246571,0.009021149743880522,-0.025496858901290484,0.08920906734150715,0.045336788547621146,0.03616225376269332,0.007092394812580822,-0.002656506552790793,0.1693928597313822,4.2630112892094845,3.189391389893381e-05,-0.0011260219543220984
expanded_generic,0.0462333333333333,4.62333333333333,reverse_high_to_low,1.4419048840541857,4.22874341559359,1.4455164589354053,4.244043451073919,0.19211807495871785,True,27,8.883322451122417,0,0.0014031582012730282,2.7093090793700807e-11,0.010050191375821985,0.04672467510473456,-0.1228902303336445,0.03231938807953829,-0.018992280568838858,0.0024441807955604203,0.059701867342890146,0.0013004700906654265,4.4435995613908376e-11,0.009773207534509889,0.04303627493053348,-0.11677267254400102,0.030650515000580802,-0.018082093268513642,0.0021338282678060754,0.0548320797217403,0.009788414978327449,-0.030351052107704536,0.09979003660262083,0.05077408349586567,0.03919784345930417,0.010480571213390376,-0.003500944635606936,0.009417209426130817,-0.027942255249442216,0.09457526798489722,0.048144957791210356,0.037732928604885814,0.008635329341587578,-0.00307845400246571,0.1921636088653024,4.244985004868922,4.5533906584543926e-05,-0.0009415537950028252
expanded_generic,0.0481999999999999,4.8199999999999905,reverse_high_to_low,1.4388065209573875,4.215661509761384,1.4419048840541857,4.22874341559359,0.2165363927137424,True,31,0.17064674726593734,0,0.0011469220383663293,1.0841645101190985e-10,0.010947127483579046,0.050653598796396235,-0.12932995695916774,0.0346675623448871,-0.020508199061390637,0.0026414044943553266,0.06456278809121427,0.0014031582012730282,2.7093090793700807e-11,0.010050191375821985,0.04672467510473456,-0.1228902303336445,0.03231938807953829,-0.018992280568838858,0.0024441807955604203,0.059701867342890146,0.010092704205814169,-0.03311225609049601,0.10495567445851192,0.05368916018476916,0.040410533540476086,0.011882653017427802,-0.004055104957568856,0.009788414978327449,-0.030351052107704536,0.09979003660262083,0.05077408349586567,0.03919784345930417,0.010480571213390376,-0.003500944635606936,0.2165786262625267,4.229468220884086,4.2233548784298414e-05,-0.0007248052904955671
expanded_generic,0.0501666666666666,5.01666666666666,reverse_high_to_low,1.436181194942713,4.204608539104846,1.4388065209573875,4.215661509761384,0.24264458275547343,True,34,1.111566448592138,0,0.0011698382485927736,9.267762891932875e-11,0.011988169111887628,0.054300178628125834,-0.1347810057842341,0.03643532139089888,-0.022093653442849966,0.0030612106371485184,0.06990922752638015,0.0011469220383663293,1.0841645101190985e-10,0.010947127483579046,0.050653598796396235,-0.12932995695916774,0.0346675623448871,-0.020508199061390637,0.0026414044943553266,0.06456278809121427,0.01040236926338483,-0.036105347726181965,0.11037107275473439,0.05652209557872667,0.04163161068600902,0.013698004585695967,-0.004607078855314164,0.010092704205814169,-0.03311225609049601,0.10495567445851192,0.05368916018476916,0.040410533540476086,0.011882653017427802,-0.004055104957568856,0.2426979540846318,4.216204614558204,5.3371329158363734e-05,-0.0005431047968196268
expanded_generic,0.0521333333333333,5.21333333333333,reverse_high_to_low,1.4339920792559406,4.195414231967913,1.436181194942713,4.204608539104846,0.2705047599117991,True,32,0.3787715684207826,0,0.0011291945767385606,-2.617983678655494e-10,0.012361237437130764,0.058073329830792574,-0.14176788439767973,0.038697136667346026,-0.023172731647678815,0.00344960845235331,0.0755404700645286,0.0011698382485927736,9.267762891932875e-11,0.011988169111887628,0.054300178628125834,-0.1347810057842341,0.03643532139089888,-0.022093653442849966,0.0030612106371485184,0.06990922752638015,0.010610923414332262,-0.03896127951933001,0.11513440213394299,0.059253543594825764,0.042463320231283276,0.01530695402624287,-0.005260550741546357,0.01040236926338483,-0.036105347726181965,0.11037107275473439,0.05652209557872667,0.04163161068600902,0.013698004585695967,-0.004607078855314164,0.2705604499292686,4.20502854732949,5.5690017469467445e-05,-0.0004200082246432757
expanded_generic,0.0540999999999999,5.4099999999999895,reverse_high_to_low,1.432223168397674,4.187999478130771,1.4339920792559406,4.195414231967913,0.3001435763781336,True,27,0.11640493906140872,0,0.001269965104398045,9.662236457791342e-12,0.012923798596234212,0.06174908044061325,-0.14768369817747687,0.04112961837642342,-0.024496282946542283,0.003958224418281339,0.08146074923637095,0.0011291945767385606,-2.617983678655494e-10,0.012361237437130764,0.058073329830792574,-0.14176788439767973,0.038697136667346026,-0.023172731647678815,0.00344960845235331,0.0755404700645286,0.010827368512747926,-0.04208749454535568,0.12011223197477645,0.06199674531348027,0.04331866232135202,0.017158875621189645,-0.005914125328230191,0.010610923414332262,-0.03896127951933001,0.11513440213394299,0.059253543594825764,0.042463320231283276,0.01530695402624287,-0.005260550741546357,0.3003413227573797,4.195881719867449,0.00019774637924607763,-0.00046748789953632297
expanded_generic,0.0560666666666666,5.60666666666666,stored_refined,1.432314962179265,4.188383928084957,1.432247105494237,4.188099727878524,0.3316245708985803,True,33,0.07017310203152723,0,0.0006972183253781,-4.108608063536924e-10,0.0120359865489809,0.0592816161881202,-0.1437125281514771,0.0383493552676903,-0.0226771916566277,0.0021601128896717,0.0718749594732502,0.0010326673650706527,-1.0477698532724468e-10,0.01304300825391206,0.061958790291392965,-0.14837278445189742,0.040652611453411515,-0.02446281388994895,0.003796624336955662,0.08106878112487127,0.0109316065458197,-0.0372632624523297,0.1144710322873138,0.057638799878724,0.04370814205288,0.017953363871492,-0.0043111878620533,0.010842360078832393,-0.04179023270131395,0.11964694736956916,0.06219931100521313,0.04336974678397986,0.01724491355339627,-0.005800641946869528,0.3319359709946503,4.188383928084957,0.0003114000960700025,-0.0002842002064333826
expanded_generic,0.0580333333333333,5.80333333333333,reverse_high_to_low,1.4298223622189274,4.177956962996925,1.4308662376344898,4.1823205066596145,0.36499439781239906,True,31,2.2706785498684874,0,0.0011603629982290696,2.7296995422186277e-10,0.013980454009097225,0.06956810079507478,-0.15596677998073047,0.044712526737903616,-0.027037368166795916,0.0050084959566415385,0.09379735938235088,0.0008447592269658377,7.95139055538061e-11,0.013790715401740327,0.06617864223992756,-0.15396274898635443,0.04281272744373748,-0.02585363618263405,0.004321707953362042,0.08740578340978285,0.011199961169360239,-0.04845900633023131,0.1298644161277707,0.067519175093592,0.04478781194530232,0.02151373675734826,-0.007384746168663317,0.010956940268794004,-0.045333981197527864,0.1248329915952694,0.06502631257915732,0.04384396783285207,0.018597844136407294,-0.006770913103344616,0.3650903222145301,4.182410293872852,9.592440213102016e-05,-8.97872132377131e-05
expanded_generic,0.06,6.0,pooled_zero,1.6930438416630622,5.436001877454284,1.4299272520195698,4.17839521105334,0.4003953452651909,True,43,0.5408601810342897,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009764436649537719,2.021347830112469e-10,0.013885585111580822,0.07071655383502085,-0.15611560390543078,0.044585312990872615,-0.026925253220889882,0.005071200655423155,0.09381363641717494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01128903379284419,-0.04819216675205641,0.13016994575146654,0.06751086904973559,0.04514390945364885,0.022294738398148592,-0.007245628664997994,0.4004050641353555,4.178036860271576,9.718870164598936e-06,0.00035835078176393864
expanded_target_aligned,0.001,0.1,stored_refined,2.429572311625164,11.354025056904902,2.429572311625164,11.354025056904902,0.01515525695809543,True,7,4.903162143937496e-06,0,-0.0019989337099578,-0.0167837335653475,-0.0097791817266331,-0.0029833583019468,0.0697690820234806,-0.0027209052001027,0.0013418212593325,0.0044626866771871,-0.0062477002311061,-0.0019989337099578,-0.0167837335653475,-0.0097791817266331,-0.0029833583019468,0.0697690820234806,-0.0027209052001027,0.0013418212593325,0.0044626866771871,-0.0062477002311061,0.0006147047607768,-0.0093343410522903,0.0118439899466698,0.0009028263507895,0.0024588123761482,0.0051639483752508,0.0010025819565765,0.0006147047607768,-0.0093343410522903,0.0118439899466698,0.0009028263507895,0.0024588123761482,0.0051639483752508,0.0010025819565765,0.0151552569580962,11.354025056904897,7.7021722333370235e-16,5.329070518200751e-15
expanded_target_aligned,0.0029666666666666,0.29666666666666003,stored_refined,2.0971724671467284,8.143112412136405,2.0971724671467284,8.143112412136405,0.0069015029234293195,True,6,1.8869739092985463e-06,0,-0.0016905433979929,-0.0112666182426067,-0.0115664450204321,-0.0076494919658986,0.0474228447797047,-0.0025892465195594,0.0022271745335951,0.0020516496766971,-0.0061677360624727,-0.0016905433979929,-0.0112666182426067,-0.0115664450204321,-0.0076494919658986,0.0474228447797047,-0.0025892465195594,0.0022271745335951,0.0020516496766971,-0.0061677360624727,0.0001700334591867,-0.003900364147534,0.0042338785318406,-0.0001961494846005,0.0006801345806779,0.002440135595622,0.0004935988747451,0.0001700334591867,-0.003900364147534,0.0042338785318406,-0.0001961494846005,0.0006801345806779,0.002440135595622,0.0004935988747451,0.0069015029234296,8.143112412136405,2.8015784137025435e-16,0.0
expanded_target_aligned,0.0049333333333333,0.49333333333333,stored_refined,1.947454833429204,7.010821146093224,1.947454833429204,7.010821146093224,0.0037737091180694263,True,7,3.63904947970132e-06,0,-0.0013570832396079,-0.0081114802191651,-0.0103193678354059,-0.0077358762929507,0.0343000228931872,-0.0021641995337471,0.0021241091494509,0.0011858745367502,-0.0052303523884072,-0.0013570832396079,-0.0081114802191651,-0.0103193678354059,-0.0077358762929507,0.0343000228931872,-0.0021641995337471,0.0021241091494509,0.0011858745367502,-0.0052303523884072,1.341134293562737e-05,-0.0018909763486967,0.0015251322523448,-0.0004684920383846,5.365067164402037e-05,0.0013683928327978,0.000267545343298,1.341134293562737e-05,-0.0018909763486967,0.0015251322523448,-0.0004684920383846,5.365067164402037e-05,0.0013683928327978,0.000267545343298,0.0037737091180698,7.010821146093224,3.7383290907300193e-16,0.0
expanded_target_aligned,0.0068999999999999,0.6899999999999901,stored_original,1.852166147962931,6.373610764247721,1.852166147962931,6.373610764247721,0.001932749421066,True,6,4.693779158481492e-08,0,-0.0010152509772723,-0.0056487591370479,-0.0081820669733057,-0.0064899001961354,0.023917818059867,-0.0016545241897136,0.0017360771614975,0.0006984455318477,-0.004047802593321,-0.0010152509772723,-0.0056487591370479,-0.0081820669733057,-0.0064899001961354,0.023917818059867,-0.0016545241897136,0.0017360771614975,0.0006984455318477,-0.004047802593321,-4.7331922726045424e-05,-0.0008573254185781,0.0002886851642161,-0.0004922939197394,-0.0001893299514869,0.000762129277227,0.0001394666080092,-4.7331922726045424e-05,-0.0008573254185781,0.0002886851642161,-0.0004922939197394,-0.0001893299514869,0.000762129277227,0.0001394666080092,0.001932749421066,6.373610764247721,0.0,0.0
expanded_target_aligned,0.0088666666666666,0.8866666666666599,stored_original,1.783444765498096,5.950318606876294,1.783444765498096,5.950318606876294,0.000789211050294,True,6,5.932385917938826e-08,0,-0.0006679444441864,-0.003525935995153,-0.0055900586236414,-0.0045743569453964,0.0148961212280492,-0.001101708086631,0.0012054830556444,0.0003778427136263,-0.0027281576842127,-0.0006679444441864,-0.003525935995153,-0.0055900586236414,-0.0045743569453964,0.0148961212280492,-0.001101708086631,0.0012054830556444,0.0003778427136263,-0.0027281576842127,-5.78007473959183e-05,-0.0003062883893585,-0.0002042475517031,-0.0003886821633957,-0.0002312120732813,0.0003806293717131,6.321713847517154e-05,-5.78007473959183e-05,-0.0003062883893585,-0.0002042475517031,-0.0003886821633957,-0.0002312120732813,0.0003806293717131,6.321713847517154e-05,0.000789211050294,5.950318606876294,0.0,0.0
expanded_target_aligned,0.0108333333333333,1.0833333333333302,stored_refined,1.7305058011273209,5.643507679193425,1.7305058011273209,5.643507679193425,0.00016759397180789992,True,6,1.0721654813041248e-06,0,-0.0003180909773848,-0.0015080412986026,-0.002707587512302,-0.0022496388723675,0.0067470510559516,-0.0005237792950495,0.0005883102642617,0.0001536326918297,-0.0013043923784008,-0.0003180909773848,-0.0015080412986026,-0.002707587512302,-0.0022496388723675,0.0067470510559516,-0.0005237792950495,0.0005883102642617,0.0001536326918297,-0.0013043923784008,-3.5623839211883065e-05,-5.109214668419136e-05,-0.0002312302909664,-0.000207721709267,-0.0001424975706416,0.0001443103956362,2.0738137809511605e-05,-3.5623839211883065e-05,-5.109214668419136e-05,-0.0002312302909664,-0.000207721709267,-0.0001424975706416,0.0001443103956362,2.0738137809511605e-05,0.0001675939718079,5.643507679193424,8.131516293641283e-20,8.881784197001252e-16
expanded_target_aligned,0.012546045825196,1.2546045825196002,stored_original,1.6930438416630622,5.436001877454284,1.6930438416630622,5.436001877454284,0.0,True,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.436001877454284,0.0,0.0
expanded_target_aligned,0.0127999999999999,1.27999999999999,stored_refined,1.6880285581937002,5.408807039013488,1.6880273336165588,5.408800415516081,4.1477486207332475e-06,True,31,0.004141819490864468,0,-1.0090240873641784e-05,3.681489743314787e-10,6.397343338625653e-05,0.0004280976599454,-0.0010757899546969,0.0001909189477692,-9.427837713046732e-05,-2.8247916234436397e-05,0.000227852219113,-7.192963635851768e-06,1.0202730347466918e-10,6.37878660660153e-05,0.00041594109323514396,-0.001076584298391785,0.00019184622196810134,-9.438394810340623e-05,-2.487500162597161e-05,0.00023402213597685162,5.881902988732998e-06,-5.169369171524478e-06,4.929214505166169e-05,3.651585534490059e-05,2.358162584657669e-05,-2.3355121401242706e-05,-2.528221831431509e-06,6.058916654745801e-06,-4.944299583296189e-06,4.992277656917649e-05,3.617357952675345e-05,2.4226298728889195e-05,-2.220328229640636e-05,-2.313559082383013e-06,4.149630352584372e-06,5.408807039013488,1.881731851124798e-09,-6.623497406543777e-06
expanded_target_aligned,0.0147666666666666,1.47666666666666,zero_nuisance_local_lnCn,1.6530090924346816,5.222671708105088,1.6530004005591197,5.2226263134897835,0.0003160368948004405,True,32,0.009900781863579995,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.157409158184607e-05,1.0249913283643588e-10,0.0005705012116303462,0.003758086545118735,-0.009139562305279137,0.0017025625297367366,-0.0008563866883637574,-0.00021679646045305402,0.002050564817706164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.528418124391222e-05,-0.00013362856052029386,0.000536197327218785,0.0003540775955357,0.00022109192673944075,-0.00021214465877763338,-1.9984098058923398e-05,0.0003161696279735,5.222671708105088,1.3273317305950022e-07,-4.539461530495004e-05
expanded_target_aligned,0.0167333333333333,1.6733333333333302,stored_refined,1.623735996551212,5.072003953200949,1.623552527745705,5.0710734840527705,0.001123847699514494,True,32,0.0023464817236872257,0,-0.0003199813694019,3.8917648303015607e-10,0.0010549521337803,0.0084490273448842,-0.0171546402350374,0.0032508995214701,-0.001580535668503,-0.0008560298484873,0.0033755882699366,-0.00016530315459321824,3.1597774202264653e-10,0.0010809758311277288,0.007309761631304001,-0.01694501205955953,0.0032666642312240155,-0.0016522600121549645,-0.000338201742931982,0.004067409740597645,0.000268045680051,-0.000172853184847,0.001860069540432,0.0002818261691656,0.0010754743741109,0.0010737439723301,0.0001742816182249,0.00013041955544162753,-0.00036908212933330997,0.0012696264153389117,0.0006715707846851527,0.0005217264913722629,-0.00022539728122834095,-8.480392498393084e-06,0.0011290500012633,5.07200395320095,5.2023017488060045e-06,-0.0009304691481792915
expanded_target_aligned,0.0186999999999999,1.8699999999999901,reverse_high_to_low,1.5767907701545922,4.839400116400817,1.5984517558209288,4.945369854070881,0.0024369987912127244,True,37,0.012604299836453423,0,-0.00044744842885919477,2.2096491179831835e-10,0.002134311587547092,0.015063844991967782,-0.031679607691323594,0.006452576836349627,-0.0033411143815606247,-0.0006018517080616161,0.008168652355804376,-0.0003276725053266967,2.2183480794834938e-10,0.0016071303221402078,0.01126176205893406,-0.02440978405721919,0.004838567603931286,-0.002483496605819621,-0.000518792192110719,0.006001654740396558,0.0002802245771810304,-0.0011818627541975283,0.003062867707569916,0.001455495493311952,0.001120971703118218,-0.0003669520814326979,2.7860518839622772e-06,0.00018886608382332574,-0.0007423349764861482,0.0020429004354653173,0.0010822135661843202,0.0007555096447674611,-0.000427953954082937,-2.251502595855655e-05,0.0024387756641863,4.946037312793742,1.77687297357558e-06,-0.0006674587228605589
expanded_target_aligned,0.0206666666666666,2.06666666666666,reverse_high_to_low,1.557970026534136,4.749170762707037,1.5767907701545922,4.839400116400817,0.004263578159134644,True,33,0.009647782215453524,0,-0.0006027312298658053,-6.606441449590238e-12,0.0026858108332085268,0.019151060259752276,-0.03883599650887823,0.008120446544535734,-0.004241243903423289,-0.0007423143624450391,0.010327863722291997,-0.00044744842885919477,2.2096491179831835e-10,0.002134311587547092,0.015063844991967782,-0.031679607691323594,0.006452576836349627,-0.0033411143815606247,-0.0006018517080616161,0.008168652355804376,0.00034856880269192064,-0.0017359907925746745,0.004058366344144632,0.0019119443755098602,0.0013905054511790355,-0.000546277252493738,-6.707264346212855e-06,0.0002802245771810304,-0.0011818627541975283,0.003062867707569916,0.001455495493311952,0.001120971703118218,-0.0003669520814326979,2.7860518839622772e-06,0.0042659127642153,4.840056027732041,2.3346050806553886e-06,-0.0006559113312238907
expanded_target_aligned,0.0226333333333333,2.26333333333333,stored_refined,1.5580797836389737,4.749692046547111,1.5580797836340377,4.749692046523666,0.006625566615366634,True,15,0.025197735542359864,0,-0.0006896042697574,1.114632301493344e-09,0.002665170451886,0.0198473083077673,-0.0389131806189729,0.0081078513687567,-0.0041952937939681,-0.0009996924613137,0.0100292071450387,-0.00068960417348839,1.50305555943174e-10,0.002665170419669208,0.019847307578632723,-0.03891318054240518,0.008107851313570884,-0.004195293771034821,-0.0009996922259807423,0.01002920744621949,0.0004529600168203,-0.0015899691244046,0.0045116867640554,0.0016588411930958,0.0018144835955985,0.0004207617093416,0.0001343004253513,0.0004529600527735848,-0.00158996910156732,0.0045116869421258175,0.0016588411067267365,0.0018144837389243666,0.00042076202769831286,0.0001343004720708069,0.0066255666403223,4.749692046547111,2.495566600591026e-11,-2.3444357566404506e-11
expanded_target_aligned,0.0245999999999999,2.45999999999999,stored_refined,1.5415854709587733,4.671991709229619,1.5415854708808687,4.67199170886565,0.009533430569207134,True,15,0.7820333335172676,0,-0.0008172495451899,8.257973249024677e-10,0.00321201022487,0.0237592581653691,-0.0458605095553467,0.0097811793370849,-0.0051138879714405,-0.0010042724998123,0.0124521886201359,-0.0008172493859747842,1.6590725461679035e-11,0.0032120101960177827,0.023759257689007808,-0.045860509513641894,0.009781179286701693,-0.005113887949552812,-0.001004272343877175,0.012452188826630795,0.0005249055970261,-0.0022165191746947,0.0056009987055621,0.0021530200307196,0.0021015683952446,0.0002658164150655,0.000127372594198,0.000524905631479365,-0.0022165191517643894,0.005600998875414592,0.002153019947608026,0.0021015685327636716,0.0002658167209397819,0.00012737263907174564,0.0095334305914002,4.671991709229619,2.2193066828712915e-11,-3.639692991441734e-10
expanded_target_aligned,0.0265666666666666,2.65666666666666,stored_refined,1.527108463057289,4.60484248107095,1.5271084629396965,4.604842480529454,0.013013882254375018,True,15,0.06545634664331917,0,-0.0009846844581959,7.665557221085873e-10,0.0037743869332362,0.0279855780856058,-0.052735335087462,0.0114982181149429,-0.006060551694089,-0.0010786987143607,0.0148734648634628,-0.000984684275137599,2.3980928601278685e-10,0.003774386881130554,0.02798557710738727,-0.05273533494919908,0.011498218023969919,-0.006060551654239767,-0.0010786983907664872,0.014873465288817698,0.0005950649401777,-0.0029130137081765,0.0067480835969425,0.0026739534317821,0.0023817944221635,9.35210737517382e-05,0.0001150036729861,0.0005950650235026464,-0.0029130136509986945,0.006748084006432352,0.0026739532321251734,0.0023817947550617,9.352181345339636e-05,0.00011500378184812217,0.0130138822941562,4.604842481070951,3.9781181820908174e-11,-5.41496625316995e-10
expanded_target_aligned,0.0285333333333333,2.85333333333333,reverse_low_to_high,1.527116104491528,4.604877668806392,1.5142942229597283,4.546211382682895,0.017073262747316412,True,39,0.054585032474082716,0,-0.0009973969887685057,4.855332033203912e-10,0.00377809239087476,0.028078705538713916,-0.05276486691616249,0.011505327583407839,-0.006064642376288047,-0.0010993247713550968,0.014845630313658664,-0.0010100473174017438,6.7085921388895e-10,0.00430515965393601,0.03170527429585552,-0.05938546636190685,0.013208525583569528,-0.007001068879208181,-0.000959523262267532,0.017653642736333502,0.0005876934682904725,-0.0029210692746827155,0.006715389703860431,0.0026966345060587733,0.0023526583165115367,2.416212003963663e-05,0.00010500633600516642,0.0007140561560270344,-0.003641526564465171,0.008198629620427667,0.00309752466793135,0.00285717504284365,0.0003572388572290141,0.00016288159948869434,0.0170732960700005,4.546211459359256,3.3322684087760956e-08,-7.66763612602972e-08
expanded_target_aligned,0.0305,3.05,stored_refined,1.5030205546966868,4.4952467228159465,1.5030205546066988,4.495246722411428,0.02174966733192912,True,14,0.04689454768011021,0,-0.0011794121350714,8.810060495505782e-10,0.004860709921647,0.0360749480691914,-0.0660316189448896,0.0149561992279345,-0.0079739285486231,-0.0009986292433932,0.0202936078750014,-0.0011794119403362746,8.76380584982274e-11,0.004860709910182082,0.0360749480275121,-0.06603161910455474,0.014956199239413532,-0.007973928540183643,-0.000998629253939485,0.020293607896412602,0.0008146182645455,-0.0044389399688711,0.0096162015043434,0.0035796207619533,0.0032611566795243,0.0004809359766782,0.0001843824861631,0.000814618264720002,-0.004438939967288438,0.009616201502813925,0.003579620757137501,0.0032611566797111583,0.00048093597936017693,0.00018438248612577882,0.021749667347856,4.4952467228159465,1.5926881341554733e-11,-4.0451819671716294e-10
expanded_target_aligned,0.0324666666666666,3.2466666666666604,stored_refined,1.4941997550516293,4.455769418779197,1.4930104493654985,4.450473296851574,0.027058004362914233,True,29,0.23326258961222862,0,-0.0019832150520984,3.7570122992248967e-10,0.0056962892698436,0.0464386592942214,-0.0740594146781097,0.0173483673372973,-0.0089033285108966,-0.0057536389224641,0.0172288123631217,-0.0012295604914021535,1.0000569074893551e-10,0.005465954713605385,0.040137707045836794,-0.07278304108556659,0.017075445668932092,-0.009034428639631737,-0.0010577198289698814,0.023202524083990823,0.001872592948523,-0.0039028233682068,0.0147820945096701,0.0014591019016543,0.0072973988963542,0.0088285231679012,0.0014859237219883,0.0008969657914603719,-0.005313752703228031,0.010998687261898463,0.004118515331871691,0.00359054397375499,0.0004404318225124502,0.00017675483804400384,0.0272824612860501,4.455769418779197,0.0002244569231358677,-0.005296121927623076
expanded_target_aligned,0.0344333333333333,3.4433333333333302,stored_refined,1.4853050690021747,4.416312487336588,1.4841976940128836,4.411424680160412,0.033021626300227105,True,34,0.023129989230810926,0,-0.0021247940802738,2.426682840849154e-10,0.0061730578801747,0.0505395284677203,-0.0803712530565776,0.018989918652682,-0.0098604608400768,-0.0054703197068966,0.0203547940877056,-0.001438419161794657,-5.656555080778702e-11,0.006052545766410046,0.04477616675886797,-0.07938329808350711,0.01871885976346314,-0.01004035330002536,-0.0011518594892080155,0.026029826209898736,0.0018817044691373,-0.0048989934607983,0.0160272032964549,0.0021975459100616,0.0074405174680308,0.0086611905854301,0.0013834569931153,0.000993196459362241,-0.006226540057833238,0.012501780403921055,0.004634550825553922,0.003975473559403434,0.000551619506687019,0.00018680672447921452,0.0332207631984572,4.416312487336588,0.000199136898230097,-0.004887807176176651
