Vcem_fraction,Vcem_percent,phi,Cn_fixed,beta_endpoint_K,beta_endpoint_G,beta_contact_K,beta_HS_path_K,beta_total_K,beta_contact_G,beta_HS_path_G,beta_total_G,dlnK_dln_a,dlnG_dln_a,dlnK_dphib,dlnG_dphib,dlnK_dlnCn_fixed,dlnG_dlnCn_fixed
0.01364285714285714,1.364285714285714,0.11142857142857143,5.436001877454284,22.508313785732298,22.03137332858794,22.328369931794494,-4.044846952949265,18.28352297884523,22.051728218151577,-3.377520663600303,18.674207554551273,0.45012089753271306,0.4751505253253185,1.4942006743012826,1.333586757468197,0.4819386820287263,0.5136295554208914
0.01364285714285714,1.364285714285714,0.12714285714285714,5.436001877454284,22.508313785732298,22.03137332858794,22.334915799169494,-4.133996201746672,18.20091959742282,22.050823041503566,-3.422974870283994,18.627848171219572,0.48967858230497535,0.5159270983767783,1.6608543180751667,1.4675804678176974,0.5241748086248776,0.5577259294398118
0.01364285714285714,1.364285714285714,0.14285714285714285,5.436001877454284,22.508313785732298,22.03137332858794,22.34175671304274,-4.227163749604582,18.11459296343816,22.04989319485394,-3.469669208188357,18.580223986665583,0.5261376507803561,0.5532343164915687,1.8241721111422748,1.5952375722605439,0.5630701229719648,0.5980750515277578
0.01364285714285714,1.364285714285714,0.15857142857142856,5.436001877454284,22.508313785732298,22.03137332858794,22.348913071991216,-4.324627539476458,18.02428553251476,22.048937613157584,-3.51765511858001,18.531282494577574,0.5600015494877653,0.5875962107992905,1.9857117656840728,1.7178263203021515,0.5991640373181895,0.6352432087908255
0.01364285714285714,1.364285714285714,0.17428571428571427,5.436001877454284,22.508313785732298,22.03137332858794,22.35640724148899,-4.426691758501068,17.929715482987923,22.04795522924319,-3.5669869392056257,18.480968290037563,0.591690952234103,0.619444190874674,2.1468755768694336,1.836411748001865,0.632906941611111,0.669696616029114
0.01364285714285714,1.364285714285714,0.19,5.436001877454284,22.508313785732298,22.03137332858794,22.364263689407572,-4.533689998391173,17.830573691016397,22.046944902378286,-3.617722110238417,18.429222792139868,0.6215626596528523,0.649137289876478,2.3089621308258756,1.9519020604263915,0.6646804777687976,0.7018232922817446
0.01364285714285714,1.364285714285714,0.20571428571428568,5.436001877454284,22.508313785732298,22.03137332858794,22.372509342637407,-4.645988903100926,17.726520439536483,22.045905426124005,-3.6699213738010035,18.375984052323002,0.6499240349455704,0.6769773941428525,2.473208583708697,2.065083723579164,0.6948130128137108,0.7319495166413502
0.01364285714285714,1.364285714285714,0.22142857142857142,5.436001877454284,22.508313785732298,22.03137332858794,22.38117384361439,-4.763992360510991,17.6171814831034,22.044835502359163,-3.7236490317453255,18.32118647061384,0.6770442553261091,0.7032208559465402,2.64082687095879,2.176648477458798,0.7235916905656835,0.7603523769716957
0.01364285714285714,1.364285714285714,0.2371428571428571,5.436001877454284,22.508313785732298,22.03137332858794,22.390289969658717,-4.888146381366878,17.502143588291837,22.043733799695055,-3.7789732086832526,18.2647605910118,0.7031632847542822,0.7280874667614511,2.813036376281275,2.2872144569419106,0.7512720275215655,0.7872694645527644
0.01364285714285714,1.364285714285714,0.25285714285714284,5.436001877454284,22.508313785732298,22.03137332858794,22.3998939578903,-5.018944691302879,17.38094926658742,22.042598858017193,-3.835966138520504,18.20663271949669,0.7284992182832183,0.7517674708523713,2.9910950534173253,2.397342996118823,0.7780857560035769,0.8129064553941133
0.01364285714285714,1.364285714285714,0.26857142857142857,5.436001877454284,22.508313785732298,22.03137332858794,22.410026045351245,-5.156935328679509,17.253090716671736,22.04142915617661,-3.894704477778183,18.146724678398424,0.7532544895383352,0.7744271169229932,3.176330828580376,2.507552231634236,0.8042474330949289,0.83744310774847
0.01364285714285714,1.364285714285714,0.28428571428571425,5.436001877454284,22.508313785732298,22.03137332858794,22.420731032288796,-5.30272829800312,17.118002734285675,22.040223079334687,-3.9552696603338844,18.084953419000804,0.7776213196919456,0.7962131011396422,3.370174921357716,2.6183283523550926,0.829960223924786,0.8610380644924475
0.01364285714285714,1.364285714285714,0.3,5.436001877454284,22.508313785732298,22.03137332858794,22.43205890468787,-5.4570046001021195,16.97505430458575,22.038978897145977,-4.017748249751936,18.02123064739404,0.8017867170195813,0.8172561658525977,3.5741989048432288,2.730135074457962,0.855421187573313,0.8838327431703873
0.017857142857142856,1.7857142857142856,0.08,5.436001877454284,17.104569480377787,16.724832780355666,16.95612266803982,-3.89970305381838,13.056419614221442,16.74175222386778,-3.2830139193513985,13.458738304516382,0.3483126223002841,0.36914035934643147,1.1215076423098935,1.0134244554649285,0.3746661146664109,0.40097231455149535
0.017857142857142856,1.7857142857142856,0.09571428571428571,5.436001877454284,17.104569480377787,16.724832780355666,16.960922746670203,-3.980635570267732,12.98028717640247,16.741077134423968,-3.3249525127197526,13.416124621704215,0.3957162183709783,0.4186654871674022,1.3002139738205187,1.1641186485888966,0.42556382204850246,0.4547822438638604
0.017857142857142856,1.7857142857142856,0.11142857142857143,5.436001877454284,17.104569480377787,16.724832780355666,16.965926278308412,-4.0649985424368795,12.900927735871534,16.740384579193,-3.367976459917982,13.37240811927502,0.4389210305433266,0.4635474992298327,1.4723031611652004,1.3056473591177564,0.4719205870529208,0.5035521018825762
0.017857142857142856,1.7857142857142856,0.12714285714285714,5.436001877454284,17.104569480377787,16.724832780355666,16.97114648429151,-4.153014807222577,12.818131677068932,16.739673882785706,-3.4121284374445575,13.327545445341148,0.47861886134370474,0.5045183385732344,1.6397216935359893,1.4397376766339676,0.5144815506952227,0.5480766780863178
0.017857142857142856,1.7857142857142856,0.14285714285714285,5.436001877454284,17.104569480377787,16.724832780355666,16.976597762570677,-4.244926929458154,12.731670833112522,16.738944302279847,-3.457453404098596,13.281490898181252,0.5153763817489221,0.542171694384308,1.8041477787278382,1.5678089795301275,0.5538567773299974,0.5890006557152105
