Vcem_fraction,Vcem_percent,lnCn,Cn,delta_data_objective,beta_raw_projection,beta_raw_eigen,beta_adjusted_projection,beta_adjusted_eigen,raw_lambda_min,raw_lambda_max,adjusted_lambda_min,adjusted_lambda_max,raw_spectral_ratio,adjusted_spectral_ratio,raw_rho,adjusted_rho,raw_angular_independence,adjusted_angular_independence,raw_condition,adjusted_condition,retention_min,retention_max,beta_Vp_median,beta_Vp_q25,beta_Vp_q75,beta_Vs_median,beta_Vs_q25,beta_Vs_q75,strong_coordinate_angle_to_20p3_deg,a_c,m_N,m_T,m_G,m_N_minus_m_G,beta_endpoint_K,beta_endpoint_G,endpoint_log_jacobian_det
0.0246,2.46,1.9944920232821373,7.348469228349535,393.7064052646867,8.667851294510992,8.669556953458784,8.314040501582259,8.338764033936114,0.01653871985809019,119.59679019497774,0.008340154385625409,3.9099583002835514,0.00013828732218588175,0.0021330545609707856,0.9996690082805563,0.9947422101378508,0.0006618738833691351,0.010487935370063872,85.03717350301497,21.652049826708954,0.0283271819501833,0.5819979147831078,8.467413585799152,8.416325722194085,8.669976989111367,8.760235074949376,8.724054485063967,8.99184711544784,23.669914699001215,0.4153329876954755,0.9356138486365141,0.9066152551997901,0.9195625872085503,0.01605126142796376,12.411322006851002,12.134832806774526,0.16312257548743658
0.0246,2.46,2.2184619569356445,9.193180479244251,914.2370808932822,9.006417379902585,9.007982398184117,8.650579624310632,8.6745961840792,0.015469556344967827,129.67402999773498,0.008306833101939803,4.266822536911463,0.00011929571669237113,0.0019468428860302915,0.9997228456614381,0.9953557505682044,0.0005542318625963993,0.009266929810806568,91.55616110722744,22.66389490959871,0.028287738032065614,0.6246129398540368,8.809907019417956,8.762353542913742,8.980561081139879,9.114778337369696,9.075298646095204,9.325718048146271,22.659604095959068,0.39271654616920015,0.9388527275694254,0.9109307369191709,0.9233863942062738,0.015466333363151619,12.467464524450754,12.200437589602373,0.15717818458487418
0.0246,2.46,2.442431890589151,11.500975876432902,1675.0292337447204,9.39490338599816,9.396376535221012,9.041058501636742,9.06484169386719,0.01475959767846291,140.89107825245566,0.008488159938453865,4.726658183955136,0.00010475892342889112,0.0017958057486084618,0.9997637941891816,0.9958574834067405,0.0004723558284517315,0.008267872742793503,97.70223231552689,23.59773508310079,0.028789443789849586,0.6701568546916992,9.199517838050417,9.160226451909823,9.345084872514779,9.507863830267215,9.474545886371203,9.70947892618413,21.529078363017547,0.3713316548507462,0.9418684210871727,0.9149070410916351,0.926923949783911,0.014944471303261708,12.519845272369448,12.261276565030022,0.15187470836648076
0.0246,2.46,2.6664018242426577,14.388105009895924,2695.6708827430525,9.836867317818124,9.838290233628264,9.483914471267722,9.507749025679997,0.01441563252577538,153.93138343139753,0.008814384015766397,5.299518660261404,9.364973018773642e-05,0.0016632423774372782,0.9997948777234079,0.9962867761450778,0.0004102024780358038,0.0074126596784477305,103.3348312914078,24.520099553233774,0.029517513250597448,0.71316127171588,9.646710948935553,9.612001800498813,9.773074514836775,9.95356120638107,9.923704505901515,10.136533313188254,20.279943810119164,0.3511112512045408,0.9446739880282261,0.918563835882938,0.9301917650119891,0.014482223016237028,12.568669096749218,12.317601126840021,0.14717706317314053
0.0246,2.46,2.8903717578961645,18.0,3999.250994156359,10.332788729965687,10.334191997087324,9.974508350788316,9.998513959136183,0.01439909303636,169.73283375908284,0.00920599570894387,5.985378289689467,8.48338693077966e-05,0.0015380808469202863,0.9998190940345562,0.9966683052706076,0.0003617792039193324,0.006652289269014955,108.57138103026546,25.49825252809193,0.03007215993750861,0.7497159489703771,10.142331806416697,10.110823838787372,10.256887292806857,10.451129596637722,10.424860191952138,10.632181067069173,18.92452308139318,0.3319919245020175,0.9472814129636636,0.9219189484265868,0.9332048771538235,0.01407653580984014,12.614125217517039,12.369641951390875,0.1430542257097575
0.0305,3.05,1.0986122886681098,3.0,288.7753196268883,5.27808014563043,5.280177668510705,5.0147165947601104,5.040376093701578,0.025573993396470485,74.47066602377625,0.012603327020086263,2.8277024005618756,0.00034341029511278273,0.00445709103531614,0.998536998830364,0.9800597566785182,0.0029238619668496835,0.03948287333924372,53.96265941201848,14.978704314525057,0.035858153095367364,0.5218518193279748,5.057256580445802,4.957311973975802,5.330525516141518,5.309446389431211,5.252993743811528,5.593044571677046,35.0982868562036,0.548285190560709,0.9157164850252912,0.8793726463737935,0.8956802749391028,0.02003621008618839,9.734348728492565,9.45990393784903,0.16423123021465894
0.0305,3.05,1.3225822223216166,3.753100214577221,61.60090927183177,5.477088441205287,5.478977087552277,5.175261252678191,5.199638089188369,0.024173047234437917,81.96347201128654,0.011815341700380066,2.901719338274186,0.00029492463705184716,0.004071841664537863,0.9988083125140815,0.9825531214645019,0.0023819548527728163,0.03458936350036379,58.22968934915518,15.671283203872822,0.03261717287523564,0.5305222793659712,5.2637828011625425,5.171382586532107,5.518579358086557,5.5278391296757405,5.48442425786662,5.794773084463582,34.36361074760141,0.5184290021061311,0.9202996723189995,0.8857386340334645,0.9012293503285196,0.019070321990479866,9.797628515007048,9.535556719111263,0.1563141146760645
0.0305,3.05,1.5465521559751234,4.6952537402198615,3.324610546073984,5.704722596131637,5.70642477489029,5.373610954903703,5.396778132066633,0.022591041160369585,89.60282636993759,0.011153881589205383,3.022137746712424,0.00025212420272435786,0.0036907257458198006,0.9990374603520639,0.9849752955139889,0.0019241528132983854,0.029823667227130257,62.97856068956459,16.460541301651872,0.030314202488240065,0.5493336233120893,5.493093008353313,5.4200477162664065,5.733159352718522,5.77540498426331,5.742126721094175,6.0275604889957215,33.53246632983051,0.4901985952783077,0.9245751642117661,0.89163323162687,0.9063828540402428,0.01819231017152334,9.856830008479902,9.606059580798828,0.14911729648789623
0.0305,3.05,1.7705220896286304,5.873919273304556,135.2621144195802,5.9673490905580096,5.968895970558169,5.61770449262573,5.639975809630948,0.02103960761917989,97.45056457769073,0.010723268923129692,3.1995232128667723,0.0002159003153071159,0.003351520901616352,0.9992243763585695,0.9871474576271464,0.0015506456908277455,0.02553989690026126,68.05708783846491,17.27344787973304,0.02891342574885989,0.5787498827531242,5.75998112804367,5.697310194086466,5.971232669259706,6.058908415020015,6.024947907583104,6.293934188992203,32.58601575771698,0.4635054401598347,0.928563083834121,0.8970886058159846,0.9111671523552579,0.01739593147886309,9.91219813534521,9.671722083273693,0.14258960228576303
0.0305,3.05,1.9944920232821373,7.348469228349535,477.6538833044203,6.271504860846046,6.272934347552749,5.913458465289167,5.9352970347740905,0.019716989223775627,105.66973274784164,0.010586771356323854,3.4453301915869856,0.00018659069831118087,0.0030727886059151222,0.9993716187543357,0.9889852857448831,0.0012563676283388059,0.021908104580111942,73.20740371763564,18.039880573041444,0.028350301355235065,0.6175121339526789,6.066576468865957,6.010786930506706,6.247144806235637,6.378484694675156,6.3437865277634575,6.594357857325413,31.506931767535548,0.43826582761990446,0.9322818475967721,0.9021338427766,0.9156062048585828,0.016675642738189334,9.963959019522985,9.732828413940403,0.13668559621466667
0.0305,3.05,2.2184619569356445,9.193180479244251,1050.0792028756364,6.623341611691157,6.624694824160038,6.264126655934643,6.286009945859544,0.018767754714975382,114.55473291268915,0.01074923798959393,3.7716446525491767,0.0001638322069964557,0.0028500134503203376,0.9994843463521761,0.9905041441857311,0.0010310413969633059,0.01890154035089242,78.12685806311592,18.731672030459844,0.028484823075872162,0.6620176447344269,6.422095426023637,6.371412832481807,6.574257197358305,6.744328210725097,6.7074569410756,6.941360030044532,30.281931555835023,0.41440060680436497,0.9357483249633946,0.9067952695152053,0.9197218036997333,0.01602652126366122,10.012321507257719,9.789639543686635,0.13136492839066574
0.0305,3.05,2.442431890589151,11.500975876432902,1872.459391338724,7.027799188143744,7.029115780679984,6.669962539926078,6.692258698384096,0.01825789815028145,124.56239781645064,0.011157180172229109,4.18970567878451,0.0001465763221512919,0.0026629985558952094,0.9995695072492633,0.9917745412257668,0.0008608001774649265,0.016383259376419823,82.59772579705078,19.378249110730664,0.02907475490424094,0.7069426109699573,6.827387829100865,6.787545332253606,6.956324475985853,7.15241512300668,7.121767707654712,7.339861367230977,28.90504591919241,0.3918349369204314,0.938977979712753,0.9110967335923476,0.9235337832425867,0.01544419647016626,10.05747853665607,9.84239515030427,0.12659177434562507
0.0305,3.05,2.6664018242426577,14.388105009895924,2966.732610411839,7.487532927130079,7.488846266650644,7.128092678868988,7.151005679421964,0.01817784118157917,136.3457235241457,0.011719033641742316,4.706110538840981,0.0001333216819107643,0.0024901739015736066,0.9996344429122731,0.9928643603725923,0.0007309805434694283,0.014220361901923217,86.60632453693222,20.039420637160283,0.029776713987477655,0.7472971565742078,7.291735051633682,7.253965526398986,7.406097868963979,7.615466170466489,7.587985183101547,7.787437742760696,27.381181492095227,0.37049805253765195,0.9419849951077656,0.9150598473184653,0.9270602042268162,0.014924790880949335,10.099608369661325,9.891315337135968,0.12233435148319127
0.0305,3.05,2.8903717578961645,18.0,4359.24453910255,8.001728196970125,8.003061896178297,7.632489845523973,7.656104976335734,0.01847477649883089,150.79440286551176,0.012340213623146412,5.315772416666449,0.0001225163278461197,0.0023214337740374955,0.9996854538274945,0.9938045474748635,0.000628993405716316,0.012352521418281803,90.34476952994056,20.754957609308672,0.030168993521842366,0.7804836693297237,7.804727851418384,7.777914209919688,7.9034345027733215,8.131875150087934,8.106961814307578,8.302258682597614,25.729082356232915,0.35032304166911843,0.9447823850315777,0.9187042014952945,0.9303175159164434,0.014464869115134338,10.13887570188671,9.936602171319043,0.11856450094372409
0.0364,3.64,1.0986122886681098,3.0,254.58682961167017,3.6314371769798743,3.632993018801246,3.360844595265254,3.3801844788855275,0.02814537817478424,70.59852412216571,0.014184405251561255,2.6375403799791446,0.0003986680815887974,0.005377891219877139,0.9969134992073971,0.9552851810830574,0.0061634750980630315,0.0874302228031103,50.083453370654034,13.636219811785075,0.035162293649023096,0.535464077627082,3.4073043729040116,3.301898743889348,3.66475303172329,3.675139844404904,3.6137712901430197,3.948655304173519,41.460876136523595,0.5730689809463301,0.9118659149393655,0.8739898828160413,0.8910003820034104,0.020865532935955167,8.112102878117499,7.8732825603866035,0.14330723170298879
0.0364,3.64,1.3225822223216166,3.753100214577221,45.2632155451729,3.8330270196104794,3.83445595976382,3.524584669383123,3.543352039195812,0.026699700295178097,77.56999217684735,0.013419381889000104,2.7116181834594215,0.00034420140502666274,0.004948846401332196,0.9975678799206962,0.9617512370589534,0.004858324950527515,0.0750345580155729,53.90061005331902,14.215037595824558,0.032120876812233995,0.5469826158644902,3.61220214980153,3.5186523933083538,3.8553322406824377,3.8959838253712036,3.849157274140005,4.152767468997128,40.65811352629671,0.5418632219961217,0.9167075027350344,0.8807530491375216,0.8968821711651246,0.019825331569909843,8.167980195035014,7.940278599155026,0.1361629915515786
0.0364,3.64,1.5465521559751234,4.6952537402198615,9.396626787308918,4.066064828723515,4.067382452308181,3.729685480073007,3.7479990320743517,0.025096605399112626,84.67783839484623,0.012822066954102818,2.8304654103973643,0.00029637749232673,0.004530020719208418,0.9981016847071782,0.9679329261540288,0.003793026984692638,0.06310585046689943,58.08679178475608,14.85764255248014,0.030017873575456006,0.5689200281684519,3.851147782194089,3.770595222300904,4.075179112363545,4.147104347149318,4.114228480711011,4.387948736542905,39.737992635684165,0.5123567338562971,0.9212241823348035,0.8870170095751908,0.9023456915031808,0.01887849083162274,8.22026615654733,8.002738307996509,0.12965996450290343
0.0364,3.64,1.7705220896286304,5.873919273304556,169.04141013900687,4.337025179093303,4.338254674936653,3.983841963358938,4.0019988800108575,0.023576323101232255,91.99291989302822,0.01250755926050548,3.004048258230478,0.0002562841045663886,0.004163568020665888,0.9985222449221148,0.9734103631330668,0.0029533263957001177,0.052472264945151004,62.46534810620638,15.49769708185845,0.028811699170325975,0.601284660103937,4.126099435865122,4.059029914755683,4.321398185216619,4.438901382702875,4.406332707685122,4.664878362940279,38.67922547284601,0.48445698484731503,0.925437551260276,0.8928166219135668,0.9074194010990848,0.018018150161191238,8.269179427963135,8.060939279855369,0.1237510313268629
0.0364,3.64,1.9944920232821373,7.348469228349535,545.4305513804111,4.652413972009086,4.653584721273378,4.292391735246343,4.310794083316205,0.02235630247769116,99.68567678344922,0.012539606424686545,3.2431691848430617,0.00022426795101423204,0.0038664669371213643,0.9988430305547183,0.9780085661084796,0.002312600312265989,0.04349924461843557,66.77538372768718,16.082103381964718,0.028420533275728552,0.6420791231272642,4.441434224376162,4.384394268306792,4.6107551500186075,4.770434957623624,4.736803160765069,4.976434638398848,37.462562296852646,0.4580764819872136,0.9293673592290622,0.8981833756238233,0.9121291383105739,0.017238220918488367,8.314921807800634,8.115136264804846,0.11839437444016736
0.0364,3.64,2.2184619569356445,9.193180479244251,1159.500850485339,5.018137638330547,5.01928241362665,4.657712952536296,4.676760541423658,0.021586368292499714,108.05506602819288,0.012912909333349654,3.558991567461291,0.00019977192264976793,0.0036282494882562263,0.9990821179934551,0.9817779923526625,0.0018349215057117396,0.03611197373197539,70.75103139593968,16.601656687407964,0.028679840783767313,0.6869887246707567,4.810162485513178,4.760928068445491,4.95208240518784,5.149239747787648,5.113655416081507,5.337086137401901,36.07385746041895,0.433132496615597,0.9330316845300651,0.903145751098339,0.9164983878345927,0.016533296695472433,8.357679620196283,8.165563150340374,0.11355286191945352
0.0364,3.64,2.442431890589151,11.500975876432902,2033.030199421064,5.438603811695274,5.439754774405004,5.078965240338965,5.098958346343152,0.021324743914705735,117.5586345920463,0.01355681415054416,3.9611340290264145,0.00018139666208872852,0.003422457824249945,0.9992591600731584,0.9848709085491171,0.0014811310098860053,0.0300292934936367,74.24810167157818,17.093498080285418,0.029322101113627732,0.7305395538711141,5.233594197743282,5.1940717132596355,5.353863826949334,5.571940781516334,5.5432168490644145,5.750016077628683,34.50795643581043,0.40954680495842793,0.9364470896803582,0.9077295316550147,0.9205485133580705,0.01589857632228764,8.397624963861912,8.212434725056132,0.10919351869703048
0.0364,3.64,2.6664018242426577,14.388105009895924,3190.469901431673,5.915604483876616,5.916788845167717,5.552061231700691,5.573164312903288,0.021548448838316858,128.84557163475392,0.014362525319093766,4.453219054084961,0.000167242448187521,0.0032252007243881134,0.9993920011553545,0.9874218809187142,0.0012156280266958364,0.02499802908294857,77.3262130714735,17.608470158387867,0.029980166830662715,0.7683963815255945,5.714499282716489,5.676628778769009,5.820380755584004,6.051991483625074,6.0261092706313875,6.217348534401117,32.772819148761755,0.38724544282004053,0.9396287591131208,0.9119580753173194,0.9242989615256197,0.015329797587501082,8.434916834217589,8.255948252349206,0.1052870713427272
0.0364,3.64,2.8903717578961645,18.0,4661.519606245846,6.447149085581057,6.448385855086292,6.069735787074991,6.092033993787192,0.022196955085316716,142.79689124539337,0.015226301835901013,5.025187273887203,0.00015544424596171166,0.003029996894846627,0.9994943111471633,0.9894997784664127,0.0010111219844576302,0.020890188414920186,80.20707426329517,18.166819796527935,0.03021180698823685,0.7990203281016764,6.244295451405476,6.221419236620188,6.332402088955845,6.586209955692978,6.562074782097307,6.75005347027131,30.89275807623594,0.36615847363309606,0.94259062123357,0.9158525522101506,0.9277674411997343,0.014823180033835648,8.469702133128786,8.296284877089368,0.10180755517744264
0.0423,4.2299999999999995,1.0986122886681098,3.0,232.45795896643125,2.4288527040275585,2.4299540537914988,2.153095400400859,2.1666681922645017,0.03031297908457642,69.10115268027388,0.015540236685294403,2.5458344164147553,0.00043867544764169733,0.006104182025781312,0.9930178509757148,0.8956697704197104,0.013915547643573056,0.19777566235630328,47.745048191985624,12.79930128534969,0.03462042319494572,0.5455587155544681,2.2000021246595565,2.0897615051786014,2.447139800569771,2.482613144116057,2.417711992167498,2.750171204944147,46.37390937137545,0.5949995640861541,0.9084248836344645,0.8691549784494105,0.886805552323763,0.021619331310701484,6.94654496889653,6.734134542527464,0.12777382571336576
0.0423,4.2299999999999995,1.3225822223216166,3.753100214577221,35.448901968524694,2.6346985034216406,2.6357398408526227,2.3216640235966812,2.335253389678502,0.028843588213921745,75.85808376997221,0.014809228041151284,2.6224905361730504,0.0003802309098841123,0.005647009145269254,0.9947843550343604,0.9137150768233391,0.01040408697887163,0.1651247583857196,51.28333861560172,13.307324719232795,0.03174631281936919,0.5591159792243603,2.4097658781288143,2.3104614168497166,2.641917404164559,2.7076766655379925,2.657673527732653,2.9582629967161296,45.520423675628315,0.5625996024939379,0.9134975029424878,0.8762743639920118,0.8929852669487142,0.02051223599377361,6.996814572269622,6.794548666750038,0.12123070918305916
0.0423,4.2299999999999995,1.5465521559751234,4.6952537402198615,15.795134704097336,2.874534549379437,2.8755252700642777,2.5348296439468854,2.548582823820365,0.027244501556145106,82.75267221446882,0.014286862248997917,2.743684855011417,0.00032922805786302534,0.0052071804904643346,0.9961437439465401,0.9305913358333279,0.0076976413961699075,0.13399976567194238,55.11268630752984,13.857940244078444,0.029809476544556786,0.5832514671950392,2.6554898842080754,2.5690908024141024,2.868443252594841,2.964882502131117,2.931202112345713,3.198784144614841,44.53225222276735,0.5319639405324103,0.9182295943214484,0.8828690727156683,0.8987260075385991,0.019503586782849247,7.043858744737091,6.850887013283806,0.11526942543055112
0.0423,4.2299999999999995,1.7705220896286304,5.873919273304556,196.4276297969219,3.1549086763449803,3.155864768745913,2.800022711263218,2.814214803010215,0.025780882767788782,89.86329217360607,0.014096822715844018,2.9192240668117613,0.0002868900320053146,0.004828962215031305,0.9971551128972306,0.9451557302280933,0.005681680822911317,0.10668064561699975,59.039445581306154,14.390407637906321,0.028762176978000657,0.6175708739237329,2.9397871575773133,2.8686685046519607,3.1245149352376806,3.265499391968782,3.2338123862122297,3.4856985803064315,43.386241399978374,0.5029965054584604,0.9226441052503173,0.8889764501991967,0.9040581575303696,0.018585947719947704,7.087876127365636,6.9034027001943885,0.10984602671363893
0.0423,4.2299999999999995,1.9944920232821373,7.348469228349535,599.7363133672409,3.4822585043783953,3.483201864079981,3.121986556755778,3.136967892845439,0.024686159556331688,97.36856813846829,0.01430201797909958,3.1597001862222793,0.000253533147588505,0.004526384509980675,0.9978859794535273,0.9569898452176258,0.0042235720100745056,0.0841704361503447,62.80332336392594,14.863609196611597,0.02850781961760285,0.6594879704447814,3.2650338830262124,3.208688442916203,3.427142196938537,3.6092357983931085,3.57637925414019,3.80891428166546,42.0617608720298,0.4756064560507715,0.926762003904285,0.8946302021632442,0.9090092806935252,0.017752723210759824,7.129049966066289,6.952327928272609,0.10492153197848597
0.0423,4.2299999999999995,2.2184619569356445,9.193180479244251,1248.191801330967,3.8622150331814713,3.863171437498919,3.502223254640488,3.51833727715496,0.02411367976710288,105.57621169493578,0.014887208797932566,3.475769157423392,0.0002284006915949945,0.004283140831184698,0.9984047378259067,0.9662922781843546,0.0031879794867826217,0.06627923312128992,66.1685004770819,15.279840569144172,0.028862165799855677,0.7042157336070906,3.648975212129541,3.6011784502133444,3.7824702841248907,4.001894645843061,3.966851619494694,4.183477099125524,40.5442089971019,0.44970789773380465,0.9306024712099595,0.8998607900103731,0.9136044127025185,0.01699805850744107,7.1675494016937185,6.997875824843725,0.10046133869646025
0.0423,4.2299999999999995,2.442431890589151,11.500975876432902,2165.5992156455213,4.298645979502293,4.299641717783509,3.9388265754742418,3.956331743494007,0.02411453150692644,114.95321801385676,0.015766594574237958,3.875751399128477,0.00020977691554506644,0.004068009774255212,0.9987724137357082,0.9735177052869517,0.002453665560547269,0.052263277492827886,69.04323823395187,15.678662304038976,0.029536824047456417,0.746328548279171,4.089041412304466,4.0513005997417775,4.2033715890377135,4.439002509769347,4.411721139235256,4.610653044959655,38.829395767302174,0.4252196132143528,0.9341830700660045,0.9046957736513381,0.9178663156224155,0.016316754443589043,7.20353062588377,7.040242083717238,0.09643471893374139
0.0423,4.2299999999999995,2.6664018242426577,14.388105009895924,3379.0698261348944,4.792514605638574,4.793572483022737,4.426563425727666,4.445607764952751,0.02465557296432408,126.15933890072257,0.016817723258972905,4.360401600532834,0.00019543200827745353,0.0038569207150363875,0.9990369491115927,0.9790900669663681,0.0019251743098009921,0.041382640767792744,71.53229395152619,16.10199340087057,0.030142606175291374,0.7821289994844873,4.586322192131544,4.550965888787809,4.683308887239715,4.935733738684682,4.910971849457157,5.097071259970947,36.928091290970556,0.4020648077859455,0.9375198948010895,0.909160109552151,0.9218157006322141,0.015704194168875474,7.237137918387633,7.079606426670139,0.09281438634087161
0.0423,4.2299999999999995,2.8903717578961645,18.0,4921.764098177035,5.340750317438259,5.341886425081657,4.957041438201832,4.977725335043994,0.02567369909518291,140.08804451234732,0.017932073296363815,4.914449641031095,0.00018326830947319018,0.0036488466880701433,0.9992317465485601,0.9833094903650215,0.0015359166895142495,0.03310244615808178,73.86799533714405,16.554733426843097,0.030216794031509196,0.8109003547238074,5.131655778653514,5.112737061806099,5.21685926792607,5.487028293454367,5.463334489575339,5.646810542212732,34.86942542729166,0.38017086850238624,0.9406277034743691,0.913276410597246,0.9254714234503537,0.015156280024015367,7.268504579554079,7.1161339082810215,0.08957612307337688
0.0482,4.82,1.0986122886681098,3.0,218.6624423059153,1.5047732575093946,1.5054900316936661,1.2255967202586513,1.2339534624775321,0.032330996147513225,68.77234962601185,0.01679880747117209,2.501606988300308,0.0004701162069251831,0.00671520648516651,0.9815928146601067,0.7436331997209786,0.03647554620764937,0.44700966427273914,46.12085909083113,12.203104051407692,0.03417888047580988,0.5529765983531445,1.267855050549949,1.1553672333511766,1.5113093970821234,1.56711092507992,1.4989341178835403,1.831544033664474,50.26043007595907,0.6147426080272232,0.9053005816366602,0.8647460743699279,0.8829871092207109,0.022313472415949276,6.069141846878394,5.877176409929784,0.11573377809102321
0.0482,4.82,1.3225822223216166,3.753100214577221,29.640016688068442,1.7160632730117023,1.7167762839987804,1.4001344275587468,1.4090175680621762,0.03083878703682097,75.48363857563585,0.01610218821688471,2.582424487056697,0.00040854929119401147,0.006235298765787761,0.9874946744262029,0.7960434387238042,0.024854267979887545,0.36631484366478095,49.47408482210694,12.664013539802712,0.031448545727873506,0.568017672954721,1.4862298655794652,1.3815135521294217,1.7108661748460658,1.7976505949398012,1.744868288266514,2.0447339282370987,49.3655777567831,0.5812675635206412,0.910583176824916,0.8721901799259997,0.8894379986365247,0.021145178188391234,6.114994588081604,5.93239115730294,0.1096741607281703
0.0482,4.82,1.5465521559751234,4.6952537402198615,21.390903916435974,1.9636967904777092,1.964409617961902,1.622296811932357,1.6318700122821095,0.029245675505009894,82.34401016214099,0.015655273020820336,2.7083742386221834,0.00035516457660275663,0.005780321196964478,0.991561805562427,0.8445004742259105,0.01680518574977974,0.2868189490322124,53.06219095718142,13.15297559107633,0.029653348711216262,0.5937476518372925,1.7398913066201689,1.647695829826771,1.9450859130819314,2.0625205938794395,2.027642777165614,2.292604667847195,48.321378213548776,0.5496153609483669,0.9155108670503506,0.8790859780784234,0.8954307686432249,0.020080098407125657,6.157908351235603,5.983890341834079,0.10414988800376378
0.0482,4.82,1.7705220896286304,5.873919273304556,217.84210153701696,2.254264973058607,2.254986977589692,1.8992267167268515,1.909740751631362,0.027840642991071363,89.439068813095,0.015589375280576544,2.8893824748607386,0.00031128055513694194,0.005395400372298553,0.9942885783443297,0.8849629953377335,0.01139022297401171,0.21684049688286666,56.67923811947543,13.614075702499708,0.028739692202205035,0.629426615697799,2.034469832735239,1.9614690099491616,2.213030391570906,2.3725289381189705,2.3413800343676128,2.5891709175885227,47.10325431957234,0.5196867397189222,0.9201078526702207,0.8854731432142893,0.9009975980194906,0.01911025465073002,6.1980659138589544,6.031907626959086,0.09911957806395238
0.0482,4.82,1.9944920232821373,7.348469228349535,642.683128738249,2.594105440809324,2.5948518556787383,2.235050150699075,2.2468118587820403,0.026872288502618247,96.95657145683981,0.015966070267296045,3.1361145199975713,0.00027715799041615695,0.005091035472552964,0.9960796888119853,0.9160983353515163,0.007825253536218546,0.16076383996618082,60.06704925790393,14.01512380313007,0.028598429894464907,0.6719947128100057,2.372303272710778,2.3146685042475657,2.527642891515704,2.72872373835479,2.69642510304875,2.92442908469377,45.68961723102119,0.49138784435294325,0.9243962308180678,0.8913874512136255,0.906167656297564,0.01822857452050375,6.235635822107351,6.076657283196337,0.09454654834286176
0.0482,4.82,2.2184619569356445,9.193180479244251,1320.073942432689,2.988548638577511,2.9893393039930825,2.630381337262543,2.6436925048372766,0.02649749921799227,105.21583362079751,0.016760562862759065,3.458974300320073,0.00025183946470918456,0.00484552974597358,0.9972467753917847,0.9388806274580881,0.005498868970687187,0.11850316738390676,63.01415345203166,14.365785184056932,0.029028974323669132,0.7163384367984226,2.769910799069215,2.72412279685607,2.8972726263499187,3.135797421640397,3.100835208754828,3.31308060754336,44.065740067088164,0.46462993015451876,0.9283962024075991,0.8968612100238825,0.9109674198218436,0.01742878258575553,6.270773598878596,6.118335922298095,0.0903982499261179
0.0482,4.82,2.442431890589151,11.500975876432902,2276.003041051388,3.440916902592339,3.44177343349376,3.082261993445136,3.097354155341675,0.02676155631693078,114.69876186804781,0.017873427220840732,3.8651350071855735,0.00023332035918328318,0.004624269834717986,0.9980131176711132,0.9551676418071771,0.003969816956384653,0.08765477604451632,65.46718719847816,14.705453288932338,0.029724521700311615,0.7571597746309804,3.2267005846004695,3.1885315713247215,3.3368877348701473,3.5882181421545742,3.5610564554694233,3.7544187872078743,42.228539283427715,0.4393290849098309,0.932126254258541,0.9019236321552269,0.9154209471459347,0.016705307112606316,6.3036228250474,6.157124037826288,0.0866457837790784
0.0482,4.82,2.6664018242426577,14.388105009895924,3540.386179885804,3.951374996762092,3.9523169815510157,3.584362995420282,3.601377938911237,0.02762398475822181,126.08449051994117,0.019171162901081007,4.352401451943054,0.00021909106063963416,0.004404732218008607,0.9985271779243587,0.9666811386164543,0.0029434749464160026,0.06552757624319538,67.55969357160032,15.0674668451713,0.030274125757316864,0.7913303083727736,3.7381528463437568,3.7074889795187542,3.83057329037469,4.100406473229983,4.0764458694820265,4.259399918956833,40.19143697213715,0.4154059657403504,0.9356033197313641,0.9066011579521224,0.9195501196790877,0.016053200052276395,6.334316108884378,6.193187376532376,0.08326348574832156
0.0482,4.82,2.8903717578961645,18.0,5149.96745298091,4.515852111956527,4.516893764705352,4.127249761739386,4.146307452072776,0.029023080169617188,140.29192944997098,0.020543767563424964,4.89987276112419,0.0002068763348212914,0.004192714497898831,0.9988813500509549,0.9747000845004447,0.002236048520381728,0.04995974527482605,69.52557564523525,15.443735496600222,0.03019396913188171,0.8187824001455284,4.299572748105623,4.2852714819120905,4.385130094472034,4.668272280293416,4.6448050656668,4.826132160027189,37.98782674883225,0.39278555028536355,0.9388429207376058,0.910917736983207,0.9233748525270243,0.015468068210581443,6.362975956681204,6.226678161451749,0.08022856955695769
0.0541,5.41,1.0986122886681098,3.0,211.0175761696711,0.7661155018675581,0.7664979997869882,0.48510555221719676,0.48866239227295005,0.03434845208808762,69.05916027088278,0.018039359780492984,2.481672184550696,0.0004973772046077117,0.0072690341185248,0.9318370107578414,0.3920502547310771,0.1316797853818905,0.8462965977652976,44.839118013342656,11.729017826388358,0.03380396534125003,0.5583023064008409,0.5223860633292923,0.40553005605849446,0.7632893464842493,0.8360205299580992,0.7646773412281931,1.099420546183643,53.41235128081768,0.6327481324043471,0.9024297058404389,0.8606795425657048,0.8794706464643677,0.022959059376071234,5.385114563576551,5.209497231774909,0.10609546846613324
