group,group_label,affected_nuisances,prior_sd_multiplier,pressure_1_mpa,pressure_2_mpa,static_lambda_min,static_lambda_max,static_spectral_ratio,static_weak_direction_scaled_Vcem,static_weak_direction_scaled_lnCn,lambda_min,lambda_max,spectral_ratio,condition_number,lambda_min_gain,worst_sd_reduction,determinant_gain,strong_direction_rotation_deg,weak_direction_rotation_deg,sd_Vcem_fraction,sd_Vcem_percentage_points,sd_lnCn,multiplicative_Cn_one_sigma,Vcem_lnCn_correlation,target_aligned_discrepancy_log_rms,raw_alignment_rms_per_scaled_parameter,aligned_1pct_lambda_min,aligned_1pct_lambda_max,aligned_1pct_lambda_min_gain,aligned_1pct_spectral_ratio,aligned_1pct_Vcem_lnCn_correlation,aligned_1pct_sd_Vcem_percentage_points,aligned_1pct_sd_lnCn,aligned_1pct_raw_alignment_rms_per_scaled_parameter
fluid_properties,Fluid properties,brine_salinity_shift;GOR_shift,1.5,5.0,7.5,0.0034625301754496185,8.214666781911381,0.000421505858652,0.5549643971310978,-0.8318740997993128,0.011685549503372528,17.48175376646801,0.0006684426322138651,38.678349165490296,3.3748585315520403,1.837078803849209,7.182086311178051,0.21608964544257853,0.21608964544257853,0.07662982007057649,7.662982007057649,1.54317372701841,4.679417924176733,-0.9984234941333332,0.0,0.0,0.004192729273519991,16.9853725660545,1.2108859883006085,0.00024684352711221754,-0.9994209045651148,12.855183551732852,2.569980562927718,0.00028661383574076816
fluid_properties,Fluid properties,brine_salinity_shift;GOR_shift,2.0,5.0,7.5,0.0034279336273095318,8.206418847425892,0.00041771370570303903,0.5550167902628291,-0.8318391446225326,0.011647651729063124,17.47786674222378,0.0006664229623014705,38.736914375597564,3.3978638431821007,1.8433295536018786,7.236702459805779,0.21870567188637888,0.21870567188637888,0.0767562119305041,7.67562119305041,1.5456638019372588,4.691084544735944,-0.9984282987481582,0.0,0.0,0.0041634996515971245,16.974190566461814,1.2145800077421316,0.0002452841350693629,-0.999424602475726,12.901032955788724,2.5789116058157875,0.00028791029861746013
fluid_properties,Fluid properties,brine_salinity_shift;GOR_shift,3.0,5.0,7.5,0.003364856707541941,8.193574710696886,0.0004106701685589135,0.555106191190142,-0.8317794879067247,0.011577558382826147,17.473344133926005,0.0006625840076226346,38.84897147068155,3.440728503200857,1.8549200800036796,7.3375828415087865,0.22335038960929093,0.22335038960929093,0.07699094093122778,7.6990940931227785,1.5503072803200815,4.712918147110609,-0.9984374133121945,0.0,0.0,0.004109408135726689,16.957097153307238,1.221272848414591,0.00024234148678715377,-0.9994315682240567,12.986963145075892,2.5957078358178776,0.0002901325338372612
fluid_properties,Fluid properties,brine_salinity_shift;GOR_shift,4.0,5.0,7.5,0.0033137958429041436,8.184082721940012,0.00040490742279772785,0.5551760600252895,-0.8317328551733401,0.011520608526895515,17.4707325187552,0.0006594233249537705,38.94196369768245,3.476559532647336,1.8645534405447692,7.421484330502009,0.22706244674677392,0.22706244674677392,0.07718295907860465,7.7182959078604645,1.5541135582477117,4.730891006578974,-0.9984449102944176,0.0,0.0,0.004065428057906217,16.944570003572558,1.2268191073422792,0.0002399251239216499,-0.9994372827429251,13.058005776634735,2.6096181969282832,0.0002918778998029182
packing_reference,Packing reference,phic_pack_shift,0.25,5.0,7.5,0.00356517597312056,9.67552473510327,0.00036847365602673,0.5558218467776411,-0.8313014342852371,0.011777271832240643,18.64735736195721,0.0006315785987063055,39.79113227102704,3.303419500477595,1.8175311552976456,6.366584307141796,0.2514846086969098,0.2514846086969098,0.07637520340825703,7.637520340825703,1.5367202379912006,4.6493165857483945,-0.9985113948873118,0.0,0.0,0.004389544302703552,17.929567342522013,1.2312279494191225,0.0002448215408016705,-0.9994264629472024,12.57978189187525,2.5102678393036535,0.0003083457517094771
packing_reference,Packing reference,phic_pack_shift,0.5,5.0,7.5,0.003551599563322849,9.34016118622283,0.0003802503503431636,0.5556351702598309,-0.8314262189577187,0.011765463531520748,18.37759826797109,0.0006402068083088895,39.52208572434898,3.312722428795737,1.8200885771840163,6.518076161201954,0.2441467563099921,0.24414675630700647,0.07640316288131371,7.6403162881313715,1.537592247313304,4.653372601337262,-0.9984908322460698,0.0,0.0,0.004354711728072669,17.711582973501432,1.2261268902731912,0.0002458680138634598,-0.9994238356956601,12.626513122547758,2.520599344360057,0.0003035258550602782
packing_reference,Packing reference,phic_pack_shift,0.75,5.0,7.5,0.003529241942715533,8.835833653291218,0.00039942376477413,0.5553276916634093,-0.8316316220970612,0.011747127320584916,17.973849607293396,0.0006535676873483012,39.11602489151589,3.328512896326464,1.824421249691656,6.770859724393368,0.231543407316683,0.23154340731825707,0.07644666904844472,7.644666904844471,1.538948783439388,4.659689352861258,-0.9984589773396583,0.0,0.0,0.00429821505593786,17.387207432967614,1.2178861992756012,0.00024720560058356933,-0.9994204095541144,12.703452296619286,2.537627289278096,0.0002956911544559873
packing_reference,Packing reference,phic_pack_shift,1.0,5.0,7.5,0.003498495204923069,8.225104925833136,0.00042534353500283154,0.55490471825484,-0.8319139100042243,0.011723938478420237,17.487983701237702,0.0006703996686359264,38.62185282106152,3.3511375010382625,1.8306112370020737,7.125093056831419,0.21326202913719514,0.21326202913719514,0.07650184646562136,7.650184646562136,1.540668623890125,4.667710170384358,-0.9984188232644072,0.0,0.0,0.004222332625515524,16.99983524285554,1.2068996463319068,0.0002483749145327763,-0.9994172629111003,12.809064753503844,2.5610449858866957,0.0002851424639912598
packing_reference,Packing reference,phic_pack_shift,1.5,5.0,7.5,0.003414045497998286,6.912888339287397,0.0004938667211786929,0.5537422485881165,-0.8326881301715406,0.011670096892403059,16.45524516774995,0.0007092022497042382,37.55043286344627,3.418260506266082,1.8488538358307511,8.136731264436953,0.15844050756605263,0.15844050756605263,0.07663064446593817,7.663064446593817,1.5446805270390966,4.686474186054383,-0.9983261558524591,0.0,0.0,0.004025487642481007,16.184350573592837,1.1790960738048806,0.0002487271654291267,-0.9994153037674928,13.095672486344345,2.6249431881853718,0.0002577577305403942
packing_reference,Packing reference,phic_pack_shift,2.0,5.0,7.5,0.0033036340470602443,5.720033983485163,0.0005775549684841857,0.5522208241404304,-0.8336978837598569,0.011615739838076511,15.52946922556379,0.0007479804795231053,36.56409831417273,3.516049196917811,1.875113115766036,9.545813531310134,0.07926172639254574,0.0792617263879475,0.07676165344466496,7.6761653444664955,1.5487575342621853,4.705619977406478,-0.998233403767097,0.0,0.0,0.0037969446528434148,15.443011302926198,1.1493236232451791,0.00024586815216045047,-0.9994205081537811,13.452489419716308,2.7055759615058426,0.00022658172121846093
