replicate,Vcem_fraction,Cn,median_mK,median_mG,endpoint_AK,endpoint_AG,endpoint_betaK_at_pooled_V,endpoint_betaG_at_pooled_V,contact_beta_raw_at_pooled_V,HS_beta_raw_at_pooled_V,total_beta_raw_at_pooled_V,contact_beta_adjusted_at_pooled_V,HS_beta_adjusted_at_pooled_V,total_beta_adjusted_at_pooled_V,A_raw_saved,Gamma_raw_saved,A_adjusted_saved,Gamma_adjusted_saved,A_raw_recomputed,Gamma_raw_recomputed,A_adjusted_recomputed,Gamma_adjusted_recomputed
45,0.0154633486627395,5.226098666592172,0.9368026413736839,0.9209100975139586,0.30582510093107124,0.29908516044641004,24.37621424248953,23.838997929193,23.981570503243375,-3.8439925886120325,20.137577914631347,24.02114726042036,-4.150173444046614,19.87097381637375,0.3008738824938622,1.4893701282763725,0.3013704143030173,1.608001111407125,0.30087388249570646,1.4893701282963687,0.30137041429856365,1.6080011113839494
46,0.0138527064510887,5.524003705793261,0.9408112857883623,0.9257924835912039,0.3075362044249736,0.30114833779103145,24.51260012197245,24.00344634372676,24.089886218129386,-3.8096953332109686,20.28019088491842,24.0889851469746,-4.163460242463034,19.925524904511565,0.302232816416411,1.4760815210538871,0.3022215115364113,1.6131491339918904,0.3022328164150306,1.4760815210464886,0.30222151153470106,1.6131491340070219
47,0.0361405728312859,4.6222266613259615,0.9208864936777627,0.9019284094315894,0.2990752019329389,0.29112574808709,23.838204172051515,23.204581917150765,23.378939424582313,-3.747337207008569,19.631602217573747,23.379174181904432,-4.026770829087439,19.352403352816992,0.2933132453652932,1.4519206184818358,0.2933161906414143,1.5601882802856817,0.2933132453610239,1.4519206184706535,0.29331619063522796,1.5601882803044236
48,0.0167441864090182,4.990451468478011,0.9349382582451846,0.9187056013282069,0.3050308075392673,0.29815573666840123,24.312903984989216,23.764916916660567,23.90438977587013,-3.860166152570693,20.04422362329944,23.90336884830502,-4.158494551502474,19.744874296802543,0.2999055695514155,1.4956366395852545,0.2998927609473995,1.6112251573940115,0.299905569550349,1.495636639604952,0.29989276094623935,1.611225157416392
49,0.0057668838322682,6.499319025544192,0.9515044882195927,0.9379744929202379,0.31212264690653496,0.3063248463317928,24.878168887260273,24.416047143443706,24.520241085516442,-3.8901221815289904,20.63011890398745,24.544048953011885,-4.268824275343896,20.275224677668,0.3076320683037452,1.5072432214565217,0.3079307629003432,1.6539728451593845,0.3076320683025037,1.5072432214409326,0.3079307629034079,1.6539728451427378
50,0.005505975016279,6.896079659632452,0.9522976484524501,0.9388284378984751,0.31246412497234066,0.3066892589495899,24.905386870564612,24.44509315705425,24.539166426584995,-3.903652186599498,20.635514239985497,24.594442945680353,-4.23765123693675,20.356791708743607,0.3078695065000487,1.5124854754210952,0.3085630082416764,1.6418947281648928,0.30786950649731165,1.512485475437512,0.30856300823942123,1.6418947281987841
51,0.0095889594032209,5.811137289937055,0.9460539375287138,0.9319078785097469,0.30978082722363365,0.3037418179142205,24.691510898318587,24.210163277438305,24.28157584221589,-3.8688528622875062,20.412722979928382,24.286887608808343,-4.210215509018529,20.07667209978981,0.3046377632244149,1.4990023396138026,0.3047044048914965,1.6312646468973142,0.304637763217869,1.4990023396104515,0.30470440488661016,1.631264646902804
52,0.0047895562590018,6.932842411002086,0.9536253668300305,0.9403122932547952,0.31303614350206016,0.30732296344553034,24.95098040160136,24.49560345366641,24.593007001438586,-3.9086953250227587,20.684311676415835,24.644738943193833,-4.219791234460498,20.42494770873333,0.3085449928194168,1.5144394593446384,0.3091940241313045,1.6349747995838972,0.3085449928216497,1.5144394593825623,0.3091940241356494,1.634974799673311
53,0.052291480365714,4.138091799825894,0.9124936448043419,0.8918276463071562,0.29554389200488507,0.2869299204877004,23.556736211767014,22.870147653331706,22.9878091558945,-3.7462650470705143,19.241544108823984,22.95070581294946,-4.038519546898827,18.91218626605064,0.2884061070907146,1.4515052058743287,0.2879406068498582,1.564740367458188,0.2884061070914557,1.4515052058622862,0.2879406068440729,1.564740367459489
54,0.0101758066319341,5.621464051398484,0.9449750649384391,0.9306587756962973,0.3093182821826615,0.30321124556863904,24.65464310368299,24.167873272047448,24.24337789623752,-3.8439579453229262,20.3994199509146,24.27401461919253,-4.151501694245924,20.122512924946605,0.3041585300437419,1.4893567055970225,0.3045428997738693,1.6085157471989813,0.304158530042588,1.4893567055719474,0.3045428997650248,1.6085157471932054
55,0.009550767888501,5.566588186997853,0.9440672614697596,0.9294175675529327,0.3089293326278547,0.3026844541712054,24.6236413394438,24.12588463237775,24.238931893894463,-3.91903848672114,20.31989340717333,24.292854139087144,-4.182349491465147,20.110504647622,0.304102750294607,1.5184469582433455,0.3047792612537918,1.6204678482091517,0.30410275029449413,1.5184469582833633,0.30477926125249877,1.6204678482008712
56,0.0108145247802356,5.699208899909176,0.9443727681900845,0.929955054654026,0.3090602015713519,0.30291252122018236,24.634072430268795,24.144063033138806,24.221270859200907,-3.823611595976543,20.39765926322436,24.247134442391467,-4.168352874012085,20.078781568379387,0.3038811741440212,1.4814734320897445,0.3042056598439338,1.6150448034318907,0.30388117413853166,1.4814734320956284,0.3042056598296142,1.6150448034406328
57,0.0230522838040282,4.751613706672393,0.9309215025125338,0.9140693682175665,0.3033228062673023,0.29620541654547816,24.176765372412586,23.6094639436604,23.700447931030947,-3.8105868649484775,19.889861066082474,23.69637493193414,-4.132714043144009,19.56366088879013,0.2973469058203881,1.4764269485508572,0.2972958057870736,1.6012363974898878,0.2973469058179583,1.4764269485625598,0.29729580577533804,1.6012363974488057
58,0.0035792565651805,7.322095250735377,0.9565311813919269,0.9435106965103393,0.3142897918137355,0.3086909859076269,25.05090418070614,24.60464358321457,24.6983652957611,-3.9162511887322253,20.78211410702888,24.737609418172607,-4.266011118490204,20.4715982996824,0.3098668228080515,1.517367008616077,0.3103591813661959,1.6528828764127077,0.30986682280765226,1.5173670086210302,0.31035918137215246,1.6528828764530854
59,0.0173278752858306,5.190597067530339,0.9367827873529112,0.9210418549439778,0.3058166373201421,0.29914075201799123,24.37553963863051,23.843428932582892,23.944051819539997,-3.7586796801754696,20.185372139364528,23.92920286604415,-4.104072043598129,19.82513082244602,0.3004031713688186,1.456315304560473,0.3002168757178035,1.5901389415103635,0.30040317136392547,1.4563153045578225,0.30021687571167943,1.590138941567845
60,0.0439637940106321,4.460561812691902,0.9169889578215915,0.8972533268909757,0.2974329138872176,0.2891803364635976,23.70730332340141,23.04952018291212,23.193319288917355,-3.7261970556501187,19.46712223326724,23.175427855374565,-3.9656241672222303,19.209803688152338,0.2909844466371615,1.4437297832461504,0.2907599798920552,1.5364967643614171,0.290984446637118,1.4437297832289133,0.2907599798913626,1.5364967643628828
61,0.0082213968884191,5.881412176069238,0.9464833173675741,0.9322110540420989,0.30996500616843337,0.30387066074749836,24.706191136806943,24.220432874335447,24.33209745284841,-3.876322127914328,20.45577532493408,24.35279913771287,-4.212081247364104,20.140717890348768,0.3052716096665732,1.5018963361156965,0.3055313339535415,1.6319875345967625,0.3052716096630513,1.501896336106148,0.3055313339534168,1.6319875345735515
62,0.0063495455180633,6.208806755569763,0.9502675139289534,0.9366030901267567,0.31159044875872954,0.30574003881381184,24.835749295046078,24.369434248342806,24.46894817952648,-3.890398352171603,20.57854982735488,24.483333899491093,-4.238117756960763,20.24521614253033,0.3069885451546876,1.507350224864029,0.3071690290565921,1.6420754831928983,0.3069885451623736,1.5073502248943418,0.3071690290676649,1.6420754832081463
63,0.0075566021892451,5.948247117837685,0.9475588381240769,0.9334477828626608,0.31042656938282814,0.3043965068150853,24.742980673592136,24.262346165177323,24.374938420337248,-3.909239181680475,20.46569923865678,24.42573773997424,-4.246200378682809,20.179537361291437,0.3058090944078839,1.514650178757175,0.3064464249999384,1.645207126939204,0.3058090944051465,1.5146501787472877,0.306446424990929,1.6452071269201458
64,0.0054193543505223,6.5461884874278065,0.9519546424937821,0.9384431618759058,0.3123164293305108,0.30652482102893686,24.893614584388736,24.431986404301693,24.534752046972393,-3.913645263850387,20.62110678312201,24.57117215332529,-4.238960905244664,20.332211248080625,0.3078141234911392,1.5163573327163264,0.3082710518144011,1.6424021643294513,0.30781412349891957,1.5163573327246305,0.30827105182909753,1.642402164445446
65,0.0109735163477066,5.690280723360657,0.9439926815443891,0.9294923131847982,0.3088973890355233,0.30271616553055697,24.62109523107017,24.128412230299315,24.2086773384311,-3.839949260247105,20.368728078184,24.233708351346213,-4.16933359790774,20.06437475343847,0.3037231752553427,1.487803524713354,0.3040372154904267,1.615424788783216,0.30372317526009585,1.4878035247154504,0.3040372155062477,1.6154247887505806
66,0.0335392820842584,4.3817547655572495,0.9214719566632021,0.9026446978503326,0.2993222552114303,0.29142433133966494,23.85789589659434,23.22838090981627,23.39081351255745,-3.7798557990069823,19.61095771355047,23.374995851661392,-4.058656885099621,19.316338966561773,0.2934622182171617,1.4645200755358183,0.2932637691187123,1.5725426587706413,0.29346221821942203,1.4645200755510388,0.2932637691228571,1.572542658758989
67,0.0119326105711553,5.73829227623824,0.9419013974577327,0.92692546293654,0.3080022981190693,0.30162804440867313,24.54975076693181,24.041682025655987,24.167254552876244,-3.816238562746812,20.35101599012944,24.195632949851912,-4.136140072378873,20.05949287747304,0.3032034830895642,1.478616721210623,0.3035595197584665,1.602563826064054,0.30320348309175593,1.478616721229349,0.303559519762675,1.6025638260593145
68,0.0082734768907499,5.746308532780135,0.94763131553419,0.9337323185876447,0.3104576849962125,0.3045175488910863,24.745460786754315,24.27199399188603,24.346512374413617,-3.864780621301292,20.481731753112324,24.353198095424947,-4.252150215770333,20.10104787965461,0.3054524599330969,1.497424533741341,0.3055363392952795,1.647512414845461,0.3054524599334965,1.497424533754853,0.30553633929043267,1.6475124148578055
69,0.0343638483516646,4.45606343677992,0.9226678383250542,0.9041595866889193,0.29982718466857344,0.29205626452879635,23.898141999962547,23.27875002196014,23.389837752579037,-3.774195865430104,19.615641887148936,23.351116331704745,-4.078264409598494,19.27285192210625,0.2934499762877581,1.46232711189109,0.2929641755670525,1.5801396716693086,0.2934499762874672,1.4623271118890215,0.29296417556062965,1.5801396716372107
70,0.0016044459630016,9.771234462897354,0.9634775115954939,0.9506814456241681,0.31729635307319537,0.3117684914421032,25.290546319859004,24.84994043429858,24.93710319189225,-3.926912377592201,21.01019081430005,24.981178427404085,-4.342551192475492,20.63862723492859,0.3128620393931238,1.5214977283960789,0.3134150093176116,1.6825386307311394,0.31286203939623547,1.521497728395036,0.31341500931940897,1.6825386306833576
71,0.0089526715415609,5.829991291761965,0.94594844511949,0.9316676601165861,0.30973558504859633,0.30363974853909936,24.68790480794815,24.202027696192765,24.315331737875248,-3.8719394016587865,20.443392336216466,24.334789005712548,-4.206815380170998,20.127973625541557,0.3050612662382277,1.5001982314979212,0.3053053780121476,1.6299472535306343,0.3050612662336867,1.5001982314805204,0.305305378010355,1.6299472534653967
72,0.0068392020480568,6.406045849742883,0.9508238057538487,0.9373900395209874,0.31182973537182596,0.30607555373272977,24.854821966741238,24.396176930745902,24.467822613238983,-3.8523935881601163,20.615429025078868,24.482952263250773,-4.236955152479666,20.24599711077111,0.3069744237484654,1.4926251287702983,0.3071642410308325,1.641625027489556,0.3069744237507536,1.4926251287980763,0.30716424103279877,1.6416250275276516
73,0.0044702722361332,7.021516017862678,0.9543451614140902,0.941111331237171,0.31334645979029924,0.3076644602491546,24.975714592163285,24.522822930494595,24.62776689000919,-3.9042587706935654,20.72350811931563,24.665708729938682,-4.2741451995136455,20.39156353042504,0.3089810919743023,1.512720498826881,0.3094571120367499,1.6560344582688182,0.30898109197949625,1.5127204988097824,0.309457112047976,1.6560344582462625
74,0.0040207117514667,7.097595626571112,0.9553375891588598,0.9422060567513367,0.3137745537098582,0.30813261921446466,25.00983641233863,24.56013819076328,24.645292940809398,-3.9422171656384073,20.703075775170998,24.70771740735159,-4.227592629051466,20.480124778300127,0.3092009746107764,1.527427629042389,0.3099841548286282,1.6379974807662454,0.3092009746069725,1.5274276290245028,0.3099841548332568,1.6379974807777544
75,0.0079708737744441,6.149264230925996,0.9487921387547922,0.9350679531939748,0.31095624483858897,0.3050860309181771,24.785199191134698,24.317305641071076,24.402052270149547,-3.8376355126098987,20.564416757539654,24.4039592116198,-4.2260596186824975,20.1778995929373,0.3061492660101265,1.486907054042356,0.3061731905851982,1.637403509836998,0.306149266008041,1.4869070540494809,0.30617319058124176,1.6374035098459274
76,0.0062582247326208,6.5569151822933875,0.9505670856373534,0.9368777677130418,0.3117192974340374,0.305857127684245,24.846019357590333,24.378766979313546,24.488957578535114,-3.8734722256716156,20.6154853528635,24.52439509201505,-4.229877308503282,20.29451778351177,0.3072395839915846,1.500792130222746,0.3076841846596349,1.6388826888538734,0.3072395839879584,1.5007921301888665,0.30768418465609826,1.6388826888999535
77,0.0108663878412185,5.613921032216254,0.9430183716027869,0.9282516868633496,0.30848022207356707,0.30219002087299435,24.587844359220302,24.0864751399289,24.197821166160054,-3.8560951299758246,20.34172603618423,24.201927109773568,-4.204518657722124,19.997408452051445,0.3035869732205439,1.4940593057833378,0.3036384865772747,1.629057379336176,0.3035869732210968,1.4940593058004132,0.30363848656973436,1.6290573793321768
78,0.0078827048754063,6.34402735096011,0.9480307245936294,0.9340222529501335,0.3106291836661425,0.3046409106683389,24.75913032633033,24.281826713603408,24.40134604906354,-3.842086990650281,20.559259058413264,24.423425478286575,-4.193786299742934,20.229639178543643,0.3061404057280187,1.4886317968110243,0.3064174152588451,1.6248990847995193,0.3061404057272598,1.4886317968023346,0.3064174152522379,1.6248990847198066
79,0.0108979695326727,5.591089640649624,0.9424788865903211,0.9275701283324513,0.30824934698138184,0.3019011554620176,24.569442139476966,24.063450721319125,24.191677591984195,-3.8603738331297683,20.33130375885443,24.22444690230168,-4.163456649842858,20.060990252458826,0.3035098956574031,1.4957171062390735,0.3039210209263063,1.6131477420169975,0.3035098956574102,1.4957171062410548,0.30392102092232115,1.6131477419040972
80,0.0140545746830785,5.134151351208938,0.9385341628515049,0.9230113567582255,0.3065636570113331,0.2999722988206362,24.435081880194044,23.90970852491269,24.034645931771596,-3.8511754953166584,20.18347043645494,24.039356581640405,-4.190137724879782,19.849218856760626,0.3015397692523692,1.4921531738815483,0.3015988692814897,1.6234854300416883,0.3015397692562464,1.4921531738774534,0.30159886929738083,1.6234854300727461
81,0.0139105324532748,5.152032408380514,0.938727384325388,0.9232388600675374,0.3066461247256546,0.30006842197955064,24.441655083852833,23.917370154740425,24.03877267138715,-3.859006202847471,20.17976646853968,24.04056231648611,-4.188268452516977,19.85229386396913,0.3015915435166946,1.4951872124783483,0.301613996486117,1.6227611730732896,0.30159154351476475,1.4951872124642485,0.3016139964670796,1.6227611729670575
82,0.015529723958065,4.979998049440856,0.9360292235094275,0.9199961566658366,0.30549548014343064,0.2986996781373893,24.349941360002635,23.808272526592717,23.940810989273082,-3.893480896802224,20.047330092470855,23.9631238718175,-4.203729568345346,19.75939430347216,0.3003625117637782,1.5085445689700834,0.3006424502106727,1.628751643536946,0.3003625117677575,1.508544568973821,0.30064245022109426,1.628751643503562
83,0.0239442781001187,4.616180376470673,0.9278746741716434,0.9102930419721712,0.3020302154898107,0.29462115803798256,24.07373763000663,23.483188419916182,23.64428501127925,-3.8268345201917873,19.817450491087463,23.65139385082192,-4.167505944556282,19.48388790626564,0.2966422832555065,1.4827221668209465,0.2967314710821728,1.6147166572653326,0.29664228325993786,1.4827221668516979,0.2967314710821305,1.6147166573468592
84,0.0027715947629465,7.9695955794328,0.9593936935449497,0.9466702241952422,0.31552710112723453,0.3100451944945026,25.14952563727807,24.71258265866064,24.8040514327916,-3.9030581453981816,20.90099328739342,24.827783229093686,-4.294742209480556,20.53304101961313,0.3111927659263241,1.5122553118087023,0.3114905061302443,1.6640148512246755,0.31119276592618106,1.5122553118245017,0.3114905061158281,1.6640148511079014
85,0.012994954209955,5.073487316009106,0.9405257428044618,0.925457019789202,0.3074141711087947,0.30100636931923797,24.502873287089237,23.992130549589586,24.073981322285935,-3.8671795294898077,20.20680179279613,24.081418057312046,-4.2023075059286095,19.87911055138344,0.3020332728643141,1.4983540002046838,0.3021265744827415,1.628200659830498,0.30203327286559867,1.4983540002069196,0.3021265744791302,1.6282006598742014
86,0.0124008579914686,5.646542707769854,0.9419657200634844,0.927085202416716,0.3080298106020707,0.30169570700295006,24.551943687584636,24.047075166667877,24.152710109422383,-3.7957764334242188,20.35693367599817,24.15779522384921,-4.115891894458815,20.041903329390397,0.3030210078354901,1.470688588293748,0.3030848059141154,1.5947185894640925,0.30302100783598046,1.4706885882736103,0.3030848059125397,1.5947185894315699
87,0.023037120529081,4.663305038538124,0.9299375531215406,0.912847461197307,0.30290509369510416,0.2956923733840964,24.143471011940917,23.568571126231706,23.689545905663902,-3.810753785920631,19.87879211974327,23.712453093194817,-4.090586878768182,19.62186621442664,0.2972101285105457,1.4764916227415528,0.2974975231350349,1.5849140610743016,0.2972101285102406,1.4764916227206686,0.29749752313480504,1.5849140610532122
88,0.0103402001576299,5.9412237117572095,0.9438926641866754,0.9292148937075467,0.3088545526937379,0.30259847613675733,24.617680900979067,24.119031633779947,24.253292856703798,-3.8369316050302906,20.416361251673507,24.2717795653443,-4.164171563548814,20.10760800179549,0.3042829235921068,1.486634322267263,0.3045148586858676,1.613424738159264,0.3042829235913752,1.4866343222509577,0.3045148586819813,1.6134247381993392
89,0.0136614479162556,5.1703612198322775,0.9384149327042878,0.9228099053754332,0.30651277429086315,0.2998871948104398,24.431026202319206,23.902925191631258,24.032443227252493,-3.8776977752261512,20.154745452026347,24.07029170917771,-4.136459251357116,19.933832457820596,0.3015121340205332,1.5024293361062124,0.301986982809181,1.6026874932212638,0.3015121340272226,1.5024293361057166,0.3019869828171623,1.6026874932669475
90,0.0028272928887072,8.011038583135798,0.9589422521173064,0.9460971882353546,0.3153318126842414,0.30979937691228243,25.133959900813043,24.692989427004616,24.789075244601655,-3.9213961585863957,20.86767908601526,24.828101389733263,-4.2900399962799876,20.53806139345328,0.3110048739830063,1.5193604475301856,0.3114944977882082,1.6621929601267424,0.31100487399379734,1.5193604475612332,0.31149449781531224,1.6621929602472598
91,0.0081526479326268,5.974646434764937,0.9482204687561243,0.9344096740557364,0.3107106719369203,0.3048057876969974,24.76562546208172,24.294968466069143,24.366287153694802,-3.846061132199517,20.520226021495287,24.387019299865067,-4.187950228579343,20.199069071285724,0.3057005552201418,1.490171593668726,0.3059606616760486,1.6226378759503404,0.30570055522060974,1.4901715937033175,0.30596066167767255,1.6226378760785636
92,0.0050405441020834,6.919968499383939,0.9536377794909517,0.9404202123676163,0.31304149357905264,0.30736907603097624,24.95140683691548,24.499278921306843,24.58380611388032,-3.8935505713362026,20.69025554254412,24.612445493551622,-4.256314879249088,20.356130614302533,0.3084295580624783,1.5085715646437787,0.3087888690322396,1.6491260301781123,0.30842955806558664,1.5085715646676547,0.3087888690344415,1.649126030344141
93,0.033677365529967,4.250830886211164,0.9221367759574207,0.9035181269273075,0.2996029091722446,0.29178860525049055,23.88026581016907,23.257415867595082,23.369521290272935,-3.7942207562413897,19.575300534031545,23.338233013988383,-4.13051320064848,19.207719813339907,0.2931950850206599,1.4700858350178414,0.2928025408726025,1.600383672362479,0.2931950850206599,1.4700858350178414,0.29280254087260255,1.600383672362479
94,0.0028482158554194,7.9899525842652235,0.9588726607199268,0.9460236148208248,0.3153017133925477,0.309767822505714,25.131560794982164,24.69047433922253,24.781460162090816,-3.9016970999422966,20.879763062148523,24.820632328224516,-4.269643885668265,20.550988442556253,0.3109093348088627,1.511727969365008,0.3114007906002483,1.6542904064204438,0.3109093348097455,1.5117279693662693,0.31140079059940484,1.6542904063812138
95,0.0188770049295449,5.108320247999148,0.933624347552387,0.9171621826301256,0.3044716151483783,0.2975058167064407,24.268332779154306,23.713114143817567,23.858780209386065,-3.8031788406152574,20.05560136877081,23.889352787723094,-4.091256853654054,19.79809593406904,0.2993333498402391,1.473556680230328,0.2997169148090499,1.5851736454930303,0.2993333498463202,1.4735566802514923,0.29971691481591606,1.585173645446964
96,0.0146566183202987,5.436305320635651,0.9386127426154613,0.9230906966868421,0.30659719391964624,0.30000581937624077,24.437754986029972,23.912380327333278,24.040197443911943,-3.8312839907073473,20.208913453204595,24.049088655696718,-4.126009683938801,19.92307897175792,0.3016094187780811,1.4844461317661846,0.3017209683285744,1.5986387670056217,0.3016094187798189,1.4844461317631334,0.3017209683335754,1.598638766892714
97,0.018415763546337,4.827940257605864,0.9336176443545763,0.9171948629974903,0.3044687635368502,0.2975195713762506,24.26810548749861,23.714210478870186,23.840765538472652,-3.8567303821516434,19.984035156321013,23.843454071593538,-4.170891540121183,19.67256253147236,0.2991073369534336,1.4943054367507569,0.2991410674131708,1.61602841965419,0.2991073369490104,1.4943054367512079,0.2991410674037611,1.6160284196311085
98,0.0087678277488317,5.753009538835113,0.9457236967546577,0.931366976408476,0.3096392083943985,0.3035120098259274,24.68022297292693,24.1918461047215,24.30776438219231,-3.8924742369274328,20.41529014526488,24.347318289643695,-4.21303957812074,20.134278711522963,0.304966325847054,1.5081545346210865,0.3054625709825047,1.6323588436378285,0.3049663258482794,1.5081545346496938,0.3054625709829439,1.6323588436596868
99,0.0082569224648761,6.135167924015265,0.9483977824814668,0.9346169688065504,0.31078683094308207,0.3048940244321359,24.771695821398342,24.302001497541205,24.377818526399004,-3.8294368880140093,20.548381638385,24.400678466351735,-4.184528027403919,20.21615043894782,0.3058452283505161,1.4837304645238838,0.3061320302047243,1.6213119305729409,0.3058452283462834,1.4837304645204035,0.3061320302124267,1.6213119306347332
100,0.0030396760366605,7.856101348854161,0.958292306977458,0.9454073276574867,0.3150507555922324,0.30950356694611936,25.111557855106774,24.669411482982685,24.766537021565732,-3.899127699059373,20.86740932250636,24.80418317469662,-4.305246354349462,20.49893682034716,0.3107221084039791,1.510732444833059,0.3111944187663016,1.6680847236893583,0.31072210840056136,1.510732444848111,0.31119441876346143,1.6680847236403158
101,0.0071911031995304,6.023490940952502,0.9484642543984545,0.9345187292135501,0.310815383947431,0.3048522064445036,24.77397167824972,24.298668336781635,24.404974703389602,-3.8794745661157086,20.52550013727389,24.422968736692777,-4.240381037757608,20.182587698935173,0.3061859309914773,1.5031177607621131,0.306411684957879,1.6429524002870437,0.3061859309893257,1.5031177607869215,0.3064116849464795,1.6429524002525875
102,0.0043303430380338,7.0226301594928255,0.9546210211105867,0.9414164665181712,0.3134654267097874,0.30779491755338195,24.985197015641226,24.533221211040114,24.63039994149479,-3.9165339380429254,20.71386600345187,24.68058074596352,-4.255498577684105,20.42508216827942,0.3090141263589007,1.517476560954548,0.3096436970313106,1.6488097509089608,0.3090141263658598,1.5174765609601237,0.30964369703943717,1.6488097508868347
103,0.0149923079821152,5.1657802844915786,0.9370827087507094,0.9212406009001268,0.3059445031140543,0.29922461663274724,24.385731359248606,23.850113478130112,23.998605175188626,-3.8461937150308514,20.152411460157776,24.01946053726541,-4.160875531724646,19.858585005540768,0.3010876002687045,1.4902229634109825,0.3013492525970209,1.612147677595904,0.30108760026158415,1.4902229633927746,0.3013492525871274,1.6121476775817338
104,0.0078035334396917,6.344015306962991,0.948140716326906,0.9341482943692714,0.3106764199120486,0.30469454626706804,24.762895356887704,24.286101813461677,24.4020453742499,-3.8452655282723374,20.55677984597757,24.425447152016154,-4.206520971087473,20.21892618092869,0.3061491794938535,1.4898633337811835,0.3064427792701,1.6298331835670776,0.30614917949207854,1.489863333761662,0.30644277927723335,1.629833183676158
105,0.0057320112403756,6.862817816660928,0.9520869960586503,0.9386307967142995,0.3123734157856466,0.3066048994374438,24.898156768908848,24.43836916502349,24.551491988930724,-3.8369603964190526,20.714531592511676,24.571493776496844,-4.215627616086681,20.35586616041017,0.3080241435700595,1.4866454776046851,0.3082750869134499,1.633361589181287,0.3080241435722075,1.4866454776054954,0.3082750869150804,1.6333615891104876
106,0.0063862843904473,6.408830336904808,0.9501293151918795,0.9363809714989731,0.3115310166836322,0.30564536999795544,24.83101217899171,24.361888538947557,24.464324594445518,-3.905607855187876,20.55871673925764,24.51813149262395,-4.228968609096001,20.28916288352795,0.3069305374443852,1.5132432069487176,0.3076056012546435,1.6385306096753665,0.30693053743959553,1.5132432069556598,0.30760560124793584,1.6385306096164198
107,0.0052284358889734,6.882224597681512,0.952761438275818,0.9393481571686645,0.31266388206137974,0.3069111435751203,24.92130878666649,24.462778779171515,24.565964525918808,-3.8856598630935557,20.68030466282525,24.604065322059423,-4.214432379785914,20.389632942273515,0.3082057166823189,1.5055142785339255,0.3086837310166755,1.6328984901503816,0.30820571668588187,1.5055142785425515,0.3086837310304512,1.6328984902833013
108,0.0134730402650567,5.2938267009529705,0.9400015597543134,0.9247821726991837,0.3071902087894009,0.3007208674745765,24.48502205949815,23.96937422870256,24.05933080392695,-3.871067649687501,20.18826315423945,24.084874343024172,-4.168775694009242,19.91609864901493,0.3018494667896194,1.499860467749587,0.3021699372016708,1.6152086267116934,0.3018494667859466,1.4998604677254839,0.30216993720080754,1.6152086267218944
109,0.009713692557942,5.677486131021421,0.9443461698649095,0.9297718626165323,0.30904880669128676,0.30283478002677333,24.63316418553385,24.13786656339111,24.251288779924188,-3.8702384389444426,20.381050340979748,24.28339334504676,-4.2053721243584405,20.07802122068832,0.3042577803529926,1.4995391867683447,0.3046605656982184,1.629388058359173,0.3042577803529927,1.4995391867683447,0.3046605656982184,1.6293880583591733
110,0.0119365584801695,5.81678725587086,0.9418192756114802,0.9268006313136733,0.30796717411126706,0.30157517301256137,24.546951159127754,24.037467837628267,24.170892810281845,-3.827161728474857,20.343731081806997,24.19187935716868,-4.158163553586944,20.03371580358174,0.3032491288336987,1.4828489449640607,0.3035124270126536,1.6110969109428157,0.3032491288365025,1.4828489449646518,0.3035124270211994,1.611096910938062
111,0.0091708856005804,5.872155277470066,0.9461653240546642,0.9319713041126338,0.30982860058125844,0.30376877027321275,24.695318740111166,24.21231155262937,24.302381040247237,-3.8559502690307115,20.446430771216527,24.32448752239789,-4.209713342414064,20.114774179983826,0.3048987861923184,1.4940031788373482,0.3051761351304144,1.6310700804607596,0.3048987861946069,1.4940031788674004,0.30517613512867553,1.6310700804561638
112,0.0157897528054896,5.317472493060511,0.9384466485123376,0.9230059033515577,0.30652630895892435,0.29996999485859416,24.43210500182702,23.90952488441957,23.993660042063574,-3.816279106334566,20.17738093572901,24.00391225982859,-4.143955538727632,19.85995672110096,0.3010255584019059,1.4786324299840146,0.3011541831957957,1.6055919594046009,0.30102555840456097,1.478632429980843,0.301154183203116,1.6055919594201498
113,0.0030796104482124,7.6779790403323265,0.9580314857577279,0.945128844915985,0.3149380019130031,0.3093841923064648,25.10257066656942,24.65989656160285,24.756071455328005,-3.9368891864710833,20.81918226885692,24.796044010812967,-4.322952028813873,20.473091981999097,0.310590806930374,1.5253632824462482,0.3110923044432385,1.674944857271926,0.3105908069353526,1.5253632824672054,0.3110923044455268,1.6749448571924672
114,0.0089660419286511,5.724314960137417,0.9457170513585716,0.9314001235501237,0.3096363589297563,0.3035260904160887,24.679995852391748,24.19296841770819,24.29647955830507,-3.8693132075483985,20.42716635075667,24.303513372514782,-4.207829170070436,20.09568420244435,0.3048247459294354,1.4991807022054209,0.3049129924848364,1.630340050435874,0.3048247459252776,1.4991807021855126,0.3049129924781119,1.6303400504109087
115,0.0069162441248321,6.645801702994157,0.949684735449603,0.9358758962672066,0.31133986263206215,0.30543015380059146,24.81577597993478,24.344734433154976,24.453979788728496,-3.8741634946795838,20.57981629404891,24.49500535749019,-4.177983822373641,20.31702153511655,0.3068007510378067,1.5010599651332817,0.3073154597034956,1.6187763524570289,0.3068007510265916,1.501059965129964,0.30731545968041607,1.6187763524338574
